variant,trial,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,logical_subgraphs,execution_stage_partition,execution_groups,materialized_boundaries,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_coefficient_reuse_stages,segment_cta_weights,execution_group_cores,boundary_storage,boundary_buffers,ready_window,packet_readiness,packet_compute_layout,packet_fold_wave_barriers,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,16,65536,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+4+4+4",4,"8+8",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+4+4+4","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.428992,0.200602,0.200793,0.000192,0,0,0,0,0,7,natural,natural,"",1.345472,79760.084593,5378.032666,5227156903.871114,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,16,65536,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+4+4+4",4,"8+8",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+4+4+4","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.423808,0.201236,0.201409,0.000173,0,0,0,0,0,7,natural,natural,"",1.349824,79508.450322,5378.389172,5210665800.329380,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,16,65536,16,576460756061519873,60,8,4,256,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,1.425184,0.082063,0.082234,0.000170,0,0,0,0,0,7,natural,natural,"",1.345696,194971.295467,5608.243158,12777638819.741287,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,16,65536,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+4+4+4",4,"4+4+4+4",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+4+4+4","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.410208,0.938783,0.938913,0.000130,0,0,0,0,0,7,natural,natural,"",1.337728,17043.346795,4339.902508,1116952775.556771,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.425728,0.039199,0.039355,0.000156,0,0,0,0,0,7,natural,natural,"",0.395968,25511.037769,1161.582244,6687565484.823793,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.435296,0.511037,0.511189,0.000151,0,0,0,0,0,7,natural,natural,"",0.410880,1956.803680,736.803770,512964344.002055,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.436672,0.119419,0.119577,0.000158,0,0,0,0,0,7,natural,natural,"",0.409184,8373.885140,1035.974319,2195163746.093166,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.434016,0.119296,0.119451,0.000155,0,0,0,0,0,7,natural,natural,"",0.409024,8382.510771,1039.138109,2197424903.612735,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.427712,0.511980,0.512113,0.000134,0,0,0,0,0,7,natural,natural,"",0.394816,1953.203127,749.340098,512020480.498315,fused,shoup,-1
v07_resident_generic,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.438848,0.119112,0.119272,0.000160,0,0,0,0,0,7,natural,natural,"",0.406464,8395.482326,1036.888685,2200825318.833377,fused,shoup,-1
v07_resident_core,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.435488,0.119091,0.119247,0.000156,0,0,0,0,0,7,natural,natural,"",0.403008,8396.926205,1044.291322,2201203823.089248,fused,shoup,-1
v06_hybrid2d,2,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.437056,0.039158,0.039332,0.000174,0,0,0,0,0,7,natural,natural,"",0.402336,25537.722673,1138.239447,6694560772.338346,fused,shoup,-1
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.429216,0.118927,0.119085,0.000158,0,0,0,0,0,7,natural,natural,"",0.393600,8408.493562,1061.860430,2204236136.249472,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.427808,0.119132,0.119283,0.000151,0,0,0,0,0,7,natural,natural,"",0.398176,8394.039468,1058.071005,2200447082.342218,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,0.434720,0.039158,0.039297,0.000139,0,0,0,0,0,7,natural,natural,"",0.405120,25537.722673,1137.659334,6694560772.338346,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,1,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,0.433024,0.597135,0.597297,0.000162,0,0,0,0,0,7,natural,natural,"",0.403104,1674.662160,697.708479,439002637.192513,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,1.412576,0.112456,0.112602,0.000146,0,0,0,0,0,7,natural,natural,"",1.346016,35569.568079,1393.219630,9324348854.492376,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.410656,1.470300,1.470432,0.000132,0,0,0,0,0,7,natural,natural,"",1.336512,2720.532859,948.436328,713171365.759639,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.412224,0.304845,0.305012,0.000167,0,0,0,0,0,7,natural,natural,"",1.335392,13121.431115,1310.418118,3439704438.117356,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.410784,0.304660,0.304812,0.000151,0,0,0,0,0,7,natural,natural,"",1.329600,13129.369916,1313.609723,3441785547.141369,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.411136,1.341194,1.341347,0.000153,0,0,0,0,0,7,natural,natural,"",1.335456,2982.416555,978.524730,781822605.314329,fused,shoup,-1
v07_resident_generic,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.409120,0.288727,0.288866,0.000139,0,0,0,0,0,7,natural,natural,"",1.329760,13853.915206,1321.175452,3631720747.825986,fused,shoup,-1
v07_resident_core,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.421632,0.287785,0.287926,0.000141,0,0,0,0,0,7,natural,natural,"",1.336608,13899.266822,1313.186829,3643609401.915671,fused,shoup,-1
v06_hybrid2d,2,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,1.424384,0.103096,0.103249,0.000153,0,0,0,0,0,7,natural,natural,"",1.351872,38798.668589,1389.201321,10170838178.695724,fused,shoup,-1
v07_resident_generic,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.421472,0.287293,0.287446,0.000153,0,0,0,0,0,7,natural,natural,"",1.353216,13923.047047,1306.343647,3649843245.209113,fused,shoup,-1
v07_resident_core,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.423136,0.286454,0.286629,0.000175,0,0,0,0,0,7,natural,natural,"",1.342336,13963.859605,1310.647850,3660542012.175252,fused,shoup,-1
v06_hybrid2d,3,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,1.423136,0.102953,0.103126,0.000173,0,0,0,0,0,7,natural,natural,"",1.350720,38852.696519,1390.429465,10185001276.247292,fused,shoup,-1
v07_full,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,4,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,1.423456,1.276682,1.276825,0.000143,0,0,0,0,0,7,natural,natural,"",1.349184,3133.121006,987.819629,821328873.112287,fused,shoup,-1
v06_hybrid2d,1,"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid2d,0,named-barrier,0,0,0,0,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,9,4,512,dataflow-radix4,"",0,"",0,0,"","","","","","","","","","","","",0,per-packet,interleaved-rows,0,0,10,50,5.466752,0.341443,0.341594,0.000151,0,0,0,0,0,7,natural,natural,"",5.109888,46860.005459,1465.458768,12284069270.969112,fused,shoup,-1
v07_full,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,5.459136,4.297749,4.297816,0.000067,0,0,0,0,0,7,natural,natural,"",5.117440,3722.879493,1075.679079,975930521.738745,fused,shoup,-1
v07_resident_generic,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,5.460128,0.863334,0.863482,0.000148,0,0,0,0,0,7,natural,natural,"",5.108928,18532.795263,1399.532326,4858261081.386888,fused,shoup,-1
v07_resident_core,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","dataflow-radix4+dataflow-radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,5.458080,0.865956,0.866106,0.000150,0,0,0,0,0,7,natural,natural,"",5.115968,18476.692982,1398.600925,4843554205.113211,fused,shoup,-1
v07_full,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"4+5+4+5",4,3,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4+radix4+radix4","full-scratch+full-scratch+full-scratch","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,5.466016,4.299305,4.299384,0.000079,0,0,0,0,0,7,natural,natural,"",5.145760,3721.531769,1073.027514,975577223.974013,fused,shoup,-1
v07_resident_generic,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-warp-radix4-resident-fused-m4-g2","experimental",0.000000,"warp-parallel subgraphs with dependency-wave readiness; logical subgraphs are lowered into resident physical execution groups",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,18,262144,16,576460756061519873,60,0,0,0,dataflow-radix4,"4+5+4+5",4,"9+9",2,1,"radix4+radix4+radix4+radix4","256+256+256+256","1+1+1+1","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","0+0+0+0","4+5+4+5","radix4+radix4","resident-fused+full-scratch+resident-fused","1+1+1",8,per-packet,interleaved-rows,0,0,10,50,5.460384,0.862740,0.862884,0.000144,0,0,0,0,0,7,natural,natural,"",5.101056,18545.554308,1400.538102,4861605788.492953,fused,shoup,-1
