"File Path","/home/wt/git/Hermes/cuNTT-v05/src/hybrid_dataflow.cuh"
"Function Name","void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int, (unsigned int)2, (bool)1, (bool)1, (unsigned int)4, (unsigned int)7, (unsigned int)6, (bool)1>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, unsigned int, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3261250","     IMAD.MOV.U32 R55, RZ, RZ, RZ ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x71b3e3261260","     SHFL.IDX PT, R58, R58, R36, 0x1f ","8","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","3","0","0","0","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","8"
"","","0x71b3e3261270","     SHFL.IDX PT, R34, R56, R36, 0x1f ","7","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3262c70","     BRA.CONV 0x71b3e3262ce0 ","5","2","17991","524288","524288","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5"
"","","0x71b3e3262c80","     IMAD.MOV.U32 R34, RZ, RZ, R32 ","1","1","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"","","0x71b3e3262c90","     MOV R35, 0x1f ","0","0","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3262ca0","     IMAD.MOV.U32 R60, RZ, RZ, RZ ","0","0","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3262cb0","     MOV R32, 0x77e0 ","0","0","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3262cc0","     IMAD.MOV.U32 R33, RZ, RZ, -0x1 ","0","0","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3262cd0","     CALL.REL.NOINC 0x71b3e326da00 ","0","0","3214","51424","51424","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263630","     CS2R R56, SRZ ","5","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263880","     SHFL.IDX PT, R32, R88, RZ, 0x1f ","17","9","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","2","3","0","0","0","7","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","4","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32638a0","     SHFL.IDX PT, R96, R90, RZ, 0x1f ","17","8","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","1","3","0","0","0","7","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","4","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263b90","     SHFL.IDX PT, R33, R88, 0x1, 0x1f ","1","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263bb0","     SHFL.IDX PT, R94, R90, 0x1, 0x1f ","9","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9"
"","","0x71b3e3263bc0","     P2R R60, PR, RZ, 0x20 ","4","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","0x71b3e3263bd0","     MOV R32, RZ ","4","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263d10","     IMAD.MOV.U32 R93, RZ, RZ, RZ ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x71b3e3263d20","     SHFL.IDX PT, R94, R88, 0x2, 0x1f ","3","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263d60","     SHFL.IDX PT, R92, R90, 0x2, 0x1f ","13","7","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","3","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","4","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3263ea0","     SHFL.IDX PT, R90, R90, 0x3, 0x1f ","9","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","9"
"","","0x71b3e3263eb0","     SHFL.IDX PT, R32, R88, 0x3, 0x1f ","16","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","3","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","16"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264040","     SHFL.IDX PT, R33, R87, R24, 0x1f ","66","39","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","4","0","0","4","2","0","0","0","4","0","0","0","0","0","35","0","0","3","0","0","0","0","0","0","0","1","66"
"","","0x71b3e3264050","     SHFL.IDX PT, R66, R89, R24, 0x1f ","8","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32641c0","     SHFL.IDX PT, R94, R89, R38, 0x1f ","3","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"","","0x71b3e32641d0","     P2R R66, PR, RZ, 0x8 ","3","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32641f0","     SHFL.IDX PT, R93, R87, R38, 0x1f ","9","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264220","     IMAD.MOV.U32 R67, RZ, RZ, RZ ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264360","     SHFL.IDX PT, R94, R89, R27, 0x1f ","7","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264390","     SHFL.IDX PT, R32, R87, R27, 0x1f ","5","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e32644e0","     SHFL.IDX PT, R94, R89, R30, 0x1f ","7","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7"
"","","0x71b3e32644f0","     SHFL.IDX PT, R33, R87, R30, 0x1f ","12","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","0","0","0","6","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264670","     IMAD.MOV.U32 R87, RZ, RZ, RZ ","4","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","0x71b3e3264680","     P2R R67, PR, RZ, 0x10 ","1","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x71b3e3264690","     SHFL.IDX PT, R94, R86, R25, 0x1f ","11","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","11"
"","","0x71b3e32646a0","     SHFL.IDX PT, R89, R78, R25, 0x1f ","8","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264810","     SHFL.IDX PT, R94, R86, R40, 0x1f ","5","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5"
"","","0x71b3e3264820","     SHFL.IDX PT, R32, R78, R40, 0x1f ","17","9","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","4","0","0","0","8","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","6","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264980","     MOV R89, RZ ","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3264990","     SHFL.IDX PT, R94, R86, R28, 0x1f ","5","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5"
"","","0x71b3e32649a0","     SHFL.IDX PT, R33, R78, R28, 0x1f ","12","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264b10","     SHFL.IDX PT, R86, R86, R31, 0x1f ","9","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264b40","     SHFL.IDX PT, R33, R78, R31, 0x1f ","7","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264cb0","     IMAD.MOV.U32 R94, RZ, RZ, RZ ","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264cd0","     SHFL.IDX PT, R86, R84, R78, 0x1f ","10","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10"
"","","0x71b3e3264ce0","     SHFL.IDX PT, R33, R85, R78, 0x1f ","13","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","3","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264e40","     SHFL.IDX PT, R86, R84, R41, 0x1f ","3","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264e70","     SHFL.IDX PT, R33, R85, R41, 0x1f ","7","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3264fb0","     CS2R R86, SRZ ","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x71b3e3264fc0","     SHFL.IDX PT, R96, R84, R29, 0x1f ","6","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","6"
"","","0x71b3e3264fd0","     SHFL.IDX PT, R32, R85, R29, 0x1f ","14","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","2","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","14"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265120","     SHFL.IDX PT, R84, R84, R36, 0x1f ","50","21","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","3","38","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","1","50"
"","","0x71b3e3265130","     SHFL.IDX PT, R32, R85, R36, 0x1f ","9","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","2","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265b50","     SHFL.IDX PT, R34, R54, RZ, 0x1f ","3","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265c50","     SHFL.IDX PT, R32, R55, RZ, 0x1f ","4","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265de0","     SHFL.IDX PT, R33, R55, 0x1, 0x1f ","5","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265e00","     SHFL.IDX PT, R84, R54, 0x1, 0x1f ","15","8","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","1","0","0","0","8","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","3","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265e30","     IMAD.MOV.U32 R86, RZ, RZ, RZ ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3265f90","     SHFL.IDX PT, R88, R54, 0x2, 0x1f ","3","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
