trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,8,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.778528,0.205363,2.608096,79780603.684700,81.695338,20423834543.283257,0.000000,-1
5,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,8,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.778176,0.205363,2.606496,79780603.684700,81.695338,20423834543.283257,0.000000,-1
1,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.780160,0.052326,2.606752,313111569.279225,320.626247,80156561735.481476,0.000000,-1
2,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.777760,0.052480,2.608192,312195115.987209,319.687799,79921949692.725601,0.000000,-1
3,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.768832,0.052541,2.601632,311830039.472813,319.313960,79828490105.040085,0.000000,-1
4,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.764960,0.052388,2.596608,312744347.504646,320.250212,80062552961.189316,0.000000,-1
5,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.766720,0.052419,2.597984,312561048.333736,320.062513,80015628373.436432,0.000000,-1
1,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.765376,0.355686,2.611040,46063045.409848,47.168558,11792139624.921156,0.000000,-1
2,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.765856,0.355564,2.601152,46078967.651608,47.184863,11796215718.811554,0.000000,-1
3,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.776352,0.355666,2.610016,46065700.925946,47.171278,11792819437.042280,0.000000,-1
4,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.782752,0.355656,2.612000,46067028.798816,47.172637,11793159372.496862,0.000000,-1
5,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.777920,0.355676,2.642176,46064376.989388,47.169922,11792480509.283371,0.000000,-1
1,"Tesla V100-SXM2-16GB",7.0,subset-zeta,uint32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,2,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.783808,0.228352,2.607360,71748880.385147,73.470854,18367713378.597580,0.000000,-1
