rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
9,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,8,4,8,1,0,0,named-barrier,1,0.358554,0.358554,0.358554,99.431675,1.028041
10,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,4,2,8,1,0,0,named-barrier,1,0.358810,0.358810,0.358810,99.360733,1.028775
11,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,4,4,8,1,0,0,named-barrier,1,0.361062,0.361062,0.361062,98.740781,1.035232
12,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,4,8,9,1,0,0,named-barrier,1,0.361472,0.361472,0.361472,98.628892,1.036408
13,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,2,4,9,1,0,0,named-barrier,1,0.361574,0.361574,0.361574,98.600960,1.036700
14,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,2,4,9,1,0,0,named-barrier,1,0.361779,0.361779,0.361779,98.545150,1.037288
15,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,4,4,8,1,0,0,named-barrier,1,0.362240,0.362240,0.362240,98.419784,1.038610
16,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,4,4,9,1,0,0,named-barrier,1,0.362394,0.362394,0.362394,98.378076,1.039051
17,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,4,8,9,1,0,0,named-barrier,1,0.362394,0.362394,0.362394,98.378076,1.039051
18,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,4,2,8,1,0,0,named-barrier,1,0.362803,0.362803,0.362803,98.267008,1.040224
19,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,2,4,9,1,0,0,named-barrier,1,0.362957,0.362957,0.362957,98.225414,1.040665
20,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,4,4,9,1,0,0,named-barrier,1,0.363213,0.363213,0.363213,98.156190,1.041399
21,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,2,4,9,1,0,0,named-barrier,1,0.363571,0.363571,0.363571,98.059429,1.042426
22,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,8,2,8,1,0,0,named-barrier,1,0.364390,0.364390,0.364390,97.838976,1.044774
23,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,4,2,9,1,0,0,named-barrier,1,0.364544,0.364544,0.364544,97.797752,1.045216
24,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,4,2,8,1,0,0,named-barrier,1,0.366080,0.366080,0.366080,97.387416,1.049620
25,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,4,4,8,1,0,0,named-barrier,1,0.366490,0.366490,0.366490,97.278572,1.050795
26,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,2,8,9,1,0,0,named-barrier,1,0.368589,0.368589,0.368589,96.724544,1.056813
27,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,2,8,9,1,0,0,named-barrier,1,0.368640,0.368640,0.368640,96.711110,1.056960
28,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,2,8,9,1,0,0,named-barrier,1,0.369050,0.369050,0.369050,96.603771,1.058135
29,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,4,8,9,1,0,0,named-barrier,1,0.369050,0.369050,0.369050,96.603771,1.058135
30,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,4,8,9,1,0,0,named-barrier,1,0.369766,0.369766,0.369766,96.416501,1.060188
31,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,2,8,9,1,0,0,named-barrier,1,0.369818,0.369818,0.369818,96.403161,1.060337
32,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,2,2,9,1,0,0,named-barrier,1,0.371200,0.371200,0.371200,96.044139,1.064300
33,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,4,2,8,1,0,0,named-barrier,1,0.371610,0.371610,0.371610,95.938275,1.065475
34,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,4,2,9,1,0,0,named-barrier,1,0.371814,0.371814,0.371814,95.885431,1.066060
35,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,2,2,9,1,0,0,named-barrier,1,0.372326,0.372326,0.372326,95.753574,1.067528
36,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,4,2,8,1,0,0,named-barrier,1,0.375347,0.375347,0.375347,94.982950,1.076190
37,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,2,4,9,1,0,0,named-barrier,1,0.376013,0.376013,0.376013,94.814814,1.078099
38,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,2,4,9,1,0,0,named-barrier,1,0.376115,0.376115,0.376115,94.789000,1.078392
39,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,8,4,8,1,0,0,named-barrier,1,0.376576,0.376576,0.376576,94.673010,1.079714
40,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,2,4,8,1,0,0,named-barrier,1,0.376934,0.376934,0.376934,94.582991,1.080740
41,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,2,4,9,1,0,0,named-barrier,1,0.377498,0.377498,0.377498,94.441879,1.082357
42,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,2,4,9,1,0,0,named-barrier,1,0.377600,0.377600,0.377600,94.416268,1.082650
43,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,2,4,8,1,0,0,named-barrier,1,0.377651,0.377651,0.377651,94.403475,1.082796
44,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,4,2,8,1,0,0,named-barrier,1,0.378266,0.378266,0.378266,94.250138,1.084559
45,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,4,2,8,1,0,0,named-barrier,1,0.380262,0.380262,0.380262,93.755216,1.090282
46,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,8,2,8,1,0,0,named-barrier,1,0.381030,0.381030,0.381030,93.566250,1.092484
47,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,2,4,8,1,0,0,named-barrier,1,0.381133,0.381133,0.381133,93.541111,1.092779
48,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,2,4,8,1,0,0,named-barrier,1,0.381645,0.381645,0.381645,93.415619,1.094247
49,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,4,8,8,1,0,0,named-barrier,1,0.381798,0.381798,0.381798,93.378030,1.094686
50,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,2,8,9,1,0,0,named-barrier,1,0.381901,0.381901,0.381901,93.352992,1.094981
51,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,8,4,8,1,0,0,named-barrier,1,0.382106,0.382106,0.382106,93.302964,1.095569
52,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,2,8,9,1,0,0,named-barrier,1,0.382720,0.382720,0.382720,93.153179,1.097330
53,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,2,2,8,1,0,0,named-barrier,1,0.384051,0.384051,0.384051,92.830288,1.101146
54,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,2,8,9,1,0,0,named-barrier,1,0.384051,0.384051,0.384051,92.830288,1.101146
55,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,8,4,8,1,0,0,named-barrier,1,0.384154,0.384154,0.384154,92.805543,1.101441
56,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,2,8,9,1,0,0,named-barrier,1,0.384358,0.384358,0.384358,92.756093,1.102026
57,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,4,1,8,1,0,0,named-barrier,1,0.384666,0.384666,0.384666,92.682016,1.102909
58,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,2,2,9,1,0,0,named-barrier,1,0.384666,0.384666,0.384666,92.682016,1.102909
59,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,2,2,9,1,0,0,named-barrier,1,0.384870,0.384870,0.384870,92.632697,1.103494
60,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,4,2,8,1,0,0,named-barrier,1,0.385331,0.385331,0.385331,92.521921,1.104816
61,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,8,2,8,1,0,0,named-barrier,1,0.386253,0.386253,0.386253,92.301162,1.107459
62,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,4,4,9,1,0,0,named-barrier,1,0.386253,0.386253,0.386253,92.301162,1.107459
63,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,4,8,8,1,0,0,named-barrier,1,0.386560,0.386560,0.386560,92.227809,1.108339
64,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,4,4,9,1,0,0,named-barrier,1,0.386816,0.386816,0.386816,92.166778,1.109073
65,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,2,2,8,1,0,0,named-barrier,1,0.387072,0.387072,0.387072,92.105821,1.109807
66,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,8,4,8,1,0,0,named-barrier,1,0.387789,0.387789,0.387789,91.935568,1.111863
67,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,4,16,9,1,0,0,named-barrier,1,0.388250,0.388250,0.388250,91.826453,1.113185
68,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,8,8,8,1,0,0,named-barrier,1,0.388557,0.388557,0.388557,91.753859,1.114065
69,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,8,2,8,1,0,0,named-barrier,1,0.388915,0.388915,0.388915,91.669297,1.115092
70,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,4,1,8,1,0,0,named-barrier,1,0.389581,0.389581,0.389581,91.512686,1.117001
71,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,8,1,8,1,0,0,named-barrier,1,0.390144,0.390144,0.390144,91.380580,1.118615
72,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,4,8,8,1,0,0,named-barrier,1,0.390298,0.390298,0.390298,91.344617,1.119057
73,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,4,1,8,1,0,0,named-barrier,1,0.392499,0.392499,0.392499,90.832244,1.125368
74,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,4,8,9,1,0,0,named-barrier,1,0.392909,0.392909,0.392909,90.737553,1.126543
75,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,4,8,9,1,0,0,named-barrier,1,0.393114,0.393114,0.393114,90.690288,1.127131
76,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,2,16,9,1,0,0,named-barrier,1,0.395930,0.395930,0.395930,90.045259,1.135205
77,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,4,8,8,1,0,0,named-barrier,1,0.396083,0.396083,0.396083,90.010340,1.135644
78,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,4,16,9,1,0,0,named-barrier,1,0.396288,0.396288,0.396288,89.963829,1.136231
79,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,4,2,9,1,0,0,named-barrier,1,0.396288,0.396288,0.396288,89.963829,1.136231
80,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,2,16,9,1,0,0,named-barrier,1,0.396595,0.396595,0.396595,89.894143,1.137112
81,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,4,1,8,1,0,0,named-barrier,1,0.398285,0.398285,0.398285,89.512792,1.141957
82,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,4,4,9,1,0,0,named-barrier,1,0.400128,0.400128,0.400128,89.100453,1.147241
83,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,4,4,9,1,0,0,named-barrier,1,0.400589,0.400589,0.400589,88.997953,1.148563
84,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,2,2,8,1,0,0,named-barrier,1,0.400742,0.400742,0.400742,88.963847,1.149002
85,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,8,2,8,1,0,0,named-barrier,1,0.403046,0.403046,0.403046,88.455278,1.155608
86,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,8,2,8,1,0,0,named-barrier,1,0.403405,0.403405,0.403405,88.376697,1.156637
87,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,2,2,8,1,0,0,named-barrier,1,0.404736,0.404736,0.404736,88.086025,1.160453
88,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,8,4,8,1,0,0,named-barrier,1,0.406272,0.406272,0.406272,87.752994,1.164857
89,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,4,8,9,1,0,0,named-barrier,1,0.406630,0.406630,0.406630,87.675643,1.165884
90,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,4,8,9,1,0,0,named-barrier,1,0.408320,0.408320,0.408320,87.312851,1.170729
91,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,8,4,9,1,0,0,named-barrier,1,0.408934,0.408934,0.408934,87.181667,1.172490
92,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,8,4,8,1,0,0,named-barrier,1,0.409395,0.409395,0.409395,87.083538,1.173812
93,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,2,16,9,1,0,0,named-barrier,1,0.410573,0.410573,0.410573,86.833764,1.177189
94,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,8,8,8,1,0,0,named-barrier,1,0.410726,0.410726,0.410726,86.801297,1.177628
95,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,8,4,9,1,0,0,named-barrier,1,0.410726,0.410726,0.410726,86.801297,1.177628
96,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,2,8,8,1,0,0,named-barrier,1,0.411034,0.411034,0.411034,86.736429,1.178511
97,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,4,2,9,1,0,0,named-barrier,1,0.411187,0.411187,0.411187,86.704015,1.178950
98,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,2,8,8,1,0,0,named-barrier,1,0.411494,0.411494,0.411494,86.639292,1.179830
99,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,2,16,9,1,0,0,named-barrier,1,0.411597,0.411597,0.411597,86.617731,1.180125
100,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,2,1,8,1,0,0,named-barrier,1,0.412467,0.412467,0.412467,86.434959,1.182620
101,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,2,1,8,1,0,0,named-barrier,1,0.413235,0.413235,0.413235,86.274318,1.184822
102,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,8,1,8,1,0,0,named-barrier,1,0.413286,0.413286,0.413286,86.263630,1.184968
103,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,8,8,8,1,0,0,named-barrier,1,0.414003,0.414003,0.414003,86.114273,1.187024
104,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,16,4,8,1,0,0,named-barrier,1,0.414259,0.414259,0.414259,86.061056,1.187758
105,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,8,2,8,1,0,0,named-barrier,1,0.414976,0.414976,0.414976,85.912406,1.189813
106,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,8,8,9,1,0,0,named-barrier,1,0.414976,0.414976,0.414976,85.912406,1.189813
107,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,8,8,9,1,0,0,named-barrier,1,0.417280,0.417280,0.417280,85.438033,1.196419
108,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,16,4,8,1,0,0,named-barrier,1,0.417843,0.417843,0.417843,85.322879,1.198034
109,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,8,2,9,1,0,0,named-barrier,1,0.420045,0.420045,0.420045,84.875668,1.204347
110,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,8,1,8,1,0,0,named-barrier,1,0.420301,0.420301,0.420301,84.823971,1.205081
111,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,4,16,9,1,0,0,named-barrier,1,0.420966,0.420966,0.420966,84.689859,1.206988
112,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,16,2,8,1,0,0,named-barrier,1,0.426342,0.426342,0.426342,83.621953,1.222402
113,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,8,2,8,1,0,0,named-barrier,1,0.431770,0.431770,0.431770,82.570851,1.237965
114,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,4,16,9,1,0,0,named-barrier,1,0.434790,0.434790,0.434790,81.997168,1.246624
115,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,16,2,8,1,0,0,named-barrier,1,0.435507,0.435507,0.435507,81.862213,1.248680
116,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,8,8,8,1,0,0,named-barrier,1,0.438323,0.438323,0.438323,81.336293,1.256754
117,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,8,16,9,1,0,0,named-barrier,1,0.440371,0.440371,0.440371,80.958031,1.262626
118,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,8,1,8,1,0,0,named-barrier,1,0.441754,0.441754,0.441754,80.704689,1.266591
