trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,7,0,0,14,16384,256,1,16384,10,30,2.763456,0.319351,2.602304,801624.556513,91.936717,13133816733.916668,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,7,0,0,14,16384,256,1,16384,10,30,2.764064,0.324301,2.600032,789390.600703,90.533629,12933375601.922085,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,7,0,0,14,16384,256,1,16384,10,30,2.761600,0.320034,2.600288,799914.717826,91.740619,13105802736.858553,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,7,0,0,14,16384,256,1,16384,10,30,2.762144,0.320137,2.607968,799658.777881,91.711266,13101609416.805809,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,7,0,0,14,16384,256,1,16384,10,30,2.761216,0.318532,2.597600,803686.186878,92.173161,13167594485.803276,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,7,0,0,14,16384,256,1,16384,10,30,2.764384,0.319966,2.601344,800085.336131,91.760187,13108598147.171556,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,8,0,0,14,16384,256,1,16384,10,30,2.763008,0.315938,2.601792,810285.267109,92.929997,13275713816.320610,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,8,0,0,14,16384,256,1,16384,10,30,2.781984,0.313412,2.611104,816815.554417,93.678942,13382706043.561419,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,30,2.762176,0.313378,2.598688,816904.419553,93.689134,13384162009.958511,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,30,2.776576,0.335428,2.606592,763203.416761,87.530273,12504324780.206671,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,8,0,0,14,16384,256,1,16384,10,30,2.762272,0.313993,2.601216,815306.019899,93.505817,13357973830.027237,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,8,0,0,14,16384,256,1,16384,10,30,2.760864,0.312354,2.602112,819582.600482,93.996289,13428041326.295874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,30,2.774976,0.311740,2.609920,821197.829115,94.181537,13454505232.219879,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,30,2.781440,0.322389,2.599072,794070.934277,91.070407,13010058187.199718,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,9,0,0,14,16384,256,1,16384,10,30,2.776224,0.364442,2.610912,702444.557731,80.561961,11508851633.856615,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,9,0,0,14,16384,256,1,16384,10,30,2.761280,0.356352,2.594144,718390.801718,82.390804,11770114895.342709,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,9,0,0,14,16384,256,1,16384,10,30,2.783168,0.352836,2.607904,725549.030426,83.211767,11887395314.499435,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,9,0,0,14,16384,256,1,16384,10,30,2.762400,0.445338,2.599424,574844.761756,65.927796,9418256576.607281,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,9,0,0,14,16384,256,1,16384,10,30,2.775040,0.360380,2.607296,710361.826006,81.469977,11638568157.282417,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,9,0,0,14,16384,256,1,16384,10,30,2.767008,0.354645,2.600640,721847.913806,82.787294,11826756219.794699,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,9,0,0,14,16384,256,1,16384,10,30,2.762272,0.351505,2.598112,728296.747829,83.526897,11932413916.434816,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,0,0,14,16384,256,1,16384,10,30,2.770240,0.418236,2.610720,612094.974206,70.199948,10028564057.390291,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,14,16384,256,1,16384,10,30,2.763392,0.543266,2.597888,471223.939280,54.043731,7720533021.163547,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,14,16384,256,1,16384,10,30,2.760608,0.512853,2.598560,499168.061927,57.248587,8178369526.605395,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,30,2.762464,0.504252,2.595968,507682.949997,58.225142,8317877452.755456,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,30,2.764352,0.604604,2.605472,423417.846602,48.560946,6937277998.722146,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,14,16384,256,1,16384,10,30,2.767520,0.530978,2.595488,482129.073053,55.294419,7899202732.908451,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,14,16384,256,1,16384,10,30,2.765216,0.509167,2.598400,502782.038405,57.663066,8237580917.229388,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,30,2.761952,0.501282,2.601312,510690.491620,58.570071,8367153014.697772,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,30,2.778912,0.531934,2.610112,481262.800175,55.195068,7885009718.071303,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,6,0,0,16,65536,64,1,65536,10,30,2.763904,0.367138,2.596832,174321.316530,91.394574,11424321800.114309,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,6,0,0,16,65536,64,1,65536,10,30,2.761152,0.339797,2.598016,188347.556028,98.748363,12343545431.866299,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,30,2.761920,0.334063,2.598048,191580.667896,100.443445,12555430651.224716,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,30,2.762528,0.341367,2.596416,187481.259196,98.294174,12286771802.650005,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,6,0,0,16,65536,64,1,65536,10,30,2.761632,0.355908,2.599040,179821.612922,94.278314,11784789224.464970,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,6,0,0,16,65536,64,1,65536,10,30,2.761408,0.333926,2.598496,191659.011969,100.484520,12560565008.405216,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,30,2.762720,0.330172,2.596128,193838.519144,101.627210,12703401190.599821,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,30,2.765248,0.333141,2.599232,192110.659445,100.721313,12590164177.394053,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,7,0,0,16,65536,64,1,65536,10,30,2.764480,0.333107,2.599968,192130.356541,100.731640,12591455046.283236,0.000000,-1
