trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.559232,0.101601,5.214752,80628911.159393,185.769011,41282002513.609024,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.542816,0.101560,5.194912,80661426.072769,185.843926,41298650149.257790,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.508352,0.101550,5.199456,80669557.419426,185.862660,41302813398.746178,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.465920,0.104407,5.180832,78462140.314370,180.776771,40172615840.957672,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.484000,0.104172,5.181824,78639534.545850,181.185488,40263441687.475128,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.503936,0.104294,5.183200,78546884.977501,180.972023,40216005108.480499,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.387936,0.104468,5.175936,78415997.049108,180.670457,40148990489.143188,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.460224,0.104407,5.439008,78462140.314370,180.776771,40172615840.957672,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.471936,0.109087,5.198976,75096215.557941,173.021681,38449262365.665733,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.472352,0.109036,5.979424,75131478.887287,173.102927,38467317190.290886,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.538560,0.109169,7.324032,75039864.055821,172.891847,38420410396.580429,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.495520,0.108964,5.660928,75180904.250627,173.216803,38492622976.320831,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.485600,0.109158,6.660640,75046901.447294,172.908061,38424013541.014725,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.492992,0.110848,5.305792,36951502.926447,189.191695,37838338996.682167,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.551200,0.110766,5.807904,36978831.105154,189.331615,37866323051.677597,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.525824,0.110766,5.169376,36978831.105154,189.331615,37866323051.677597,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.572992,0.110920,5.158240,36927622.952772,189.069430,37813885903.638565,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.626208,0.110797,5.567136,36968576.127261,189.279110,37855821954.314919,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.556672,0.114657,5.189984,35723856.043772,182.906143,36581228588.822990,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.495904,0.114452,5.189888,35787780.406288,183.233436,36646687136.039322,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.517728,0.114688,5.181824,35714287.544560,182.857152,36571430445.629822,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.459296,0.114616,5.191424,35736621.246784,182.971501,36594300156.707214,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.474784,0.114790,5.181888,35682425.673628,182.694019,36538803889.795143,0.000000,-1
