case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u64_v06_b512,ntt12_u64-batch512,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.126587,4044652.832656,1
ntt12_u64_v06_b80,ntt12_u64-batch80,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025477,3140072.496382,1
ntt12_u64_v07_search_b1,ntt12_u64-batch1,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.097415,10265.341465,1
ntt12_u32_v07_b256,ntt12_u32-batch256,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.168886,1515812.941965,1
ntt12_u32_v06_search_b16,ntt12_u32-batch16,2,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.007643,2093381.511206,1
ntt12_u32_v06_search_b1,ntt12_u32-batch1,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.005982,167162.369958,1
ntt12_u64_v07_b512,ntt12_u64-batch512,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.802884,637701.385404,1
ntt12_u64_v07_search_b80,ntt12_u64-batch80,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.101290,789811.529490,1
ntt12_u32_v07_search_b256,ntt12_u32-batch256,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.124766,2051837.621971,1
ntt12_u64_v07_search_b16,ntt12_u64-batch16,2,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.097059,164848.494674,1
