trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.464096,0.100864,5.182944,324873094.454708,145.543146,41583756090.202667,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.516832,0.100772,5.197248,325170216.165225,145.676257,41621787669.148788,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.505184,0.098601,5.175008,332329417.265547,148.883579,42538165409.990044,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.522784,0.098785,5.190272,331709360.742484,148.605794,42458798175.037964,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.492544,0.098796,5.188928,331674964.318094,148.590384,42454395432.716019,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.495712,0.098580,5.177664,332398438.809821,148.914501,42547000167.657036,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.517664,0.098621,5.181024,332260399.278191,148.852659,42529331107.608475,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.458624,0.101100,5.365056,324116273.759358,145.204091,41486883041.197853,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.434656,0.101120,5.338784,324050624.682685,145.174680,41478479959.383728,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.505248,0.101263,5.241024,323591872.345754,144.969159,41419759660.256554,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.531200,0.101089,5.241344,324149120.218916,145.218806,41491087388.021187,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.519488,0.101089,6.326304,324149120.218916,145.218806,41491087388.021187,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.524608,0.105861,5.194144,309537628.384371,138.672858,39620816433.199455,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.508032,0.106138,5.215136,308731297.041293,138.311621,39517606021.285522,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.482752,0.105912,5.191360,309387990.955949,138.605820,39601662842.361450,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.480480,0.105912,5.194208,309387990.955949,138.605820,39601662842.361450,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.540192,0.106066,5.241408,308939945.470639,138.405096,39544313020.241814,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.536352,0.107049,5.211520,153051465.642084,156.724701,39181175204.373535,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.479360,0.107254,5.191104,152759213.148463,156.425434,39106358566.006424,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.512000,0.107346,5.412928,152628059.108842,156.291133,39072783131.863556,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.489760,0.107162,5.197312,152890592.784558,156.559967,39139991752.846870,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.473888,0.107315,5.182304,152671759.158022,156.335881,39083970344.453560,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.470432,0.101448,5.185952,161501969.734161,165.378017,41344504251.945114,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.501920,0.101868,5.256288,160836338.326448,164.696410,41174102611.570671,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.497856,0.101714,5.212736,161079221.978152,164.945123,41236280826.406929,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.468032,0.101366,5.273088,161632488.179932,165.511668,41377916974.062485,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.493856,0.101878,5.320160,160820188.589259,164.679873,41169968278.850334,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.500064,0.103844,5.237600,157775370.395254,161.561979,40390494821.184929,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.465120,0.104131,6.400928,157340928.897821,161.117111,40279277797.842155,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.573440,0.103875,6.959840,157728711.604744,161.514201,40378550170.814438,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.535840,0.103936,5.189440,157635465.465008,161.418717,40354679159.042107,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.490080,0.103916,5.185024,157666535.259106,161.450532,40362633026.331039,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.467264,0.109527,5.592928,149588625.803350,153.178753,38294688205.657631,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.462656,0.109425,5.213920,149728622.672745,153.322110,38330527404.222832,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.496576,0.109425,5.177152,149728622.672745,153.322110,38330527404.222832,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.473536,0.109373,6.149088,149798714.316369,153.393883,38348470864.990349,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.458080,0.109343,5.170976,149840798.768525,153.436978,38359244484.742325,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.501856,0.101704,6.029632,80547723.693828,185.581955,41240434531.239693,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.468256,0.101294,5.199840,80873434.727664,186.332394,41407198580.563911,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.389600,0.101171,5.272768,80971663.514930,186.558713,41457491719.644081,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.465824,0.101693,5.175136,80555838.033119,185.600651,41244589072.956955,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.485760,0.101765,5.629632,80499095.540617,185.469916,41215536916.795853,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.471136,0.104305,6.290592,78539170.293407,180.954248,40212055190.224358,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.462112,0.104397,5.184640,78469839.872263,180.794511,40176558014.598587,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.493824,0.104438,5.384320,78439061.895577,180.723599,40160799690.535454,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.475232,0.104253,5.243232,78577742.028749,181.043118,40231803918.719673,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.475488,0.104253,6.459232,78577742.028749,181.043118,40231803918.719673,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.469184,0.108933,5.216288,75202104.992108,173.265650,38503477755.959541,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.494304,0.108984,5.320928,75166775.349770,173.184250,38485388979.082047,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.458144,0.108728,5.195328,75343756.297493,173.592015,38576003224.316307,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.465504,0.109056,5.231168,75117373.687731,173.070429,38460095328.118507,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.485280,0.108820,6.330048,75279950.321646,173.445006,38543334564.682938,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.461856,0.110172,5.174272,37178176.420636,190.352263,38070452654.731224,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.463648,0.109916,5.549280,37264764.308739,190.795593,38159118652.148369,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.458112,0.110152,5.218368,37185089.345271,190.387657,38077531489.557167,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.506240,0.109937,6.029312,37257824.256075,190.760060,38152012038.220467,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.463104,0.110090,5.228448,37205843.552487,190.493919,38098783797.746368,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.467168,0.114084,5.179552,35903419.346589,183.825507,36765101410.906975,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.463616,0.113961,5.277728,35942133.475544,184.023723,36804744678.957405,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.496608,0.114186,5.288608,35871221.613620,183.660655,36732130932.346451,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.461344,0.114135,5.227232,35887315.600911,183.743056,36748611175.333031,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.463136,0.114156,5.296000,35880874.399862,183.710077,36742015385.459114,0.000000,-1
