trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.924416,0.810547,10.118880,78959.007113,41.397260,5174657490.144406,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.940704,0.815309,10.130912,78497.869703,41.155491,5144436388.874865,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.912256,0.815053,10.116864,78522.519553,41.168415,5146051841.394638,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.918112,0.814797,10.118560,78547.190634,41.181349,5147668685.365978,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928352,0.713984,10.119520,89637.861451,46.996055,5874506888.052290,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.935648,0.713318,10.131488,89721.503502,47.039908,5879988453.530760,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928032,0.714189,10.120320,89612.156801,46.982578,5872822308.081554,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.922144,0.715315,10.118176,89471.044325,46.908595,5863574360.870988,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.932000,0.715622,10.118304,89432.643651,46.888462,5861057734.295030,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.943008,0.716595,10.132576,89311.227732,46.824805,5853100620.618071,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.923008,0.666982,10.121888,95954.554147,50.307821,6288477660.596663,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.941184,0.667341,10.134240,95903.020698,50.280803,6285100364.462299,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.925248,0.667187,10.118304,95925.099682,50.292379,6286547332.789687,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.953088,0.668672,10.130336,95712.102933,50.180707,6272588377.833879,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.976320,0.668723,10.137344,95704.766263,50.176860,6272107561.804937,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix2,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.911584,0.668416,10.129792,95748.751935,50.199922,6274990206.815669,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.917728,0.822528,10.131072,77808.900899,40.794273,5099284129.302820,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.922944,0.822067,10.130624,77852.521730,40.817143,5102142864.120485,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926496,0.823603,10.142464,77707.327551,40.741019,5092627418.383635,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.933504,0.829901,10.127744,77117.645039,40.431856,5053981985.300457,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.929376,0.828467,10.129152,77251.097873,40.501824,5062727950.222216,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.929600,0.827802,10.133632,77313.212664,40.534390,5066798705.150543,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.939136,0.770355,10.135040,83078.562860,43.557094,5444636695.561385,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926976,0.771738,10.134016,82929.738147,43.479067,5434883319.203105,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926912,0.771533,10.130784,82951.751649,43.490608,5436325996.080553,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.927872,0.771840,10.130144,82918.742180,43.473302,5434162687.514702,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.934976,0.773171,10.134368,82775.976552,43.398451,5424806399.309263,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928352,0.772864,10.140544,82808.878814,43.415701,5426962681.979556,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928864,0.650138,10.131296,98440.698826,51.611277,6451409638.237327,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.927104,0.650342,10.131392,98409.698527,51.595024,6449378002.679331,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.935392,0.651725,10.128736,98200.956126,51.485583,6435697860.649153,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.924128,0.653773,10.375040,97893.339710,51.324303,6415537911.260140,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.934176,0.653363,10.123136,97954.710506,51.356479,6419559907.701921,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.941728,0.653619,10.130432,97916.344745,51.336365,6417045569.192525,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.925792,0.598221,10.129568,106983.915774,56.090383,7011297904.141881,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.930624,0.597862,10.123104,107048.049811,56.124008,7015500992.442823,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.914688,0.597453,10.122720,107121.440074,56.162486,7020310696.708587,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.955424,0.601139,10.139744,106464.528178,55.818075,6977259318.695601,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.925184,0.600832,10.137056,106518.962950,55.846614,6980826755.908561,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix4,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.936224,0.600781,10.134496,106528.030256,55.851368,6981420990.836188,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.915680,0.903885,10.127520,70805.485645,37.122466,4640308307.247306,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.942944,0.906803,10.134496,70577.603221,37.002990,4625373804.684929,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.927296,0.887808,10.130336,72087.656572,37.794693,4724336661.128367,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.919904,0.892570,10.136128,71703.086926,37.593068,4699133504.762991,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928000,0.893338,10.134656,71641.448285,37.560752,4695093954.774436,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.945088,0.892723,10.131968,71690.754543,37.586602,4698325289.730601,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926848,0.788378,10.132640,81179.369555,42.561369,5320171163.149434,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.933248,0.792064,10.133600,80801.550258,42.363283,5295410397.691440,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.931968,0.789658,10.135200,81047.786516,42.492382,5311547737.125853,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928768,0.791501,10.129664,80859.045815,42.393427,5299178426.504046,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.931168,0.794266,10.131232,80577.577268,42.245857,5280732103.811875,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,64,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.932192,0.791091,10.127968,80900.912185,42.415377,5301922180.954812,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926976,0.668928,10.129536,95675.464926,50.161498,6270187269.400459,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.921536,0.673741,10.130624,94992.020079,49.803176,6225397027.880669,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.923936,0.671949,10.135904,95245.353366,49.935996,6241999478.212399,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.936352,0.675635,10.133184,94725.671836,49.663533,6207941629.456639,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.935200,0.671590,10.138080,95296.173800,49.962640,6245330046.126273,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,128,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.928768,0.695654,10.126496,91999.706627,48.234342,6029292773.498810,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.925728,0.807731,10.131936,79234.272975,41.541579,5192697313.671228,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.933152,0.808294,10.130880,79179.069872,41.512636,5189079523.134770,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,four-mul,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.946912,0.806605,10.129376,79344.933879,41.599597,5199949586.683753,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.926912,0.813466,10.121632,78675.730571,41.248741,5156092678.676711,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.915520,0.811674,10.117952,78849.425127,41.339807,5167475925.144063,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,radix8,gauss3,table,direct-strided,2,8x8,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,scalar,0,named-barrier,256,0,0,8,8,0,0,8,4,0,0,16,65536,64,1,65536,10,20,10.941792,0.811366,10.131968,78879.285161,41.355463,5169432832.329242,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,10,0,0,0,16,65536,64,1,65536,10,20,10.920224,1.551155,10.121184,41259.571967,21.631898,2703987308.426900,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,10,0,0,0,16,65536,64,1,65536,10,20,10.929248,1.514394,10.123936,42261.140928,22.157009,2769626131.885519,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,10,0,0,0,16,65536,64,1,65536,10,20,10.914144,1.513728,10.116000,42279.722014,22.166751,2770843861.940290,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,10,0,0,0,16,65536,64,1,65536,10,20,10.946464,1.519821,10.122304,42110.227473,22.077887,2759735867.647655,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,hierarchical,radix2,gauss3,table,direct-strided,1,16,,,,,,0,,,shared,scalar,0,named-barrier,32,0,0,8,8,0,0,10,0,0,0,16,65536,64,1,65536,10,20,10.904512,1.519974,10.118272,42105.970368,22.075655,2759456874.047153,0.000000,-1
