trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.538048,0.103844,5.109184,157775370.395254,161.561979,40390494821.184929,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.499232,0.103844,5.112896,157775370.395254,161.561979,40390494821.184929,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.482048,0.103926,5.121984,157650993.180143,161.434617,40358654254.116661,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.480096,0.103803,5.107264,157837621.297503,161.625724,40406431052.160873,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.490848,0.103936,5.109504,157635465.465008,161.418717,40354679159.042107,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.472672,0.109394,5.103936,149770657.544942,153.365153,38341288331.505234,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.482464,0.109496,5.110112,149630602.458693,153.221737,38305434229.425316,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.504640,0.109425,5.107328,149728622.672745,153.322110,38330527404.222832,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.493888,0.109425,5.106112,149728622.672745,153.322110,38330527404.222832,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.528064,0.109445,5.111424,149700592.148556,153.293406,38323351590.030304,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.505792,0.084756,5.101696,193306756.694329,197.946119,49486529713.748337,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.517440,0.084593,5.103488,193681151.487181,198.329499,49582374780.718262,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.488096,0.084736,5.110080,193353464.116386,197.993947,49498486813.794754,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.486528,0.084828,5.119008,193143407.380108,197.778849,49444712289.307671,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.530912,0.084675,5.109472,193493772.985018,198.137624,49534405884.164543,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.487616,0.087398,5.112064,187463396.905855,191.962518,47990629607.898918,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.466816,0.087388,5.102144,187485341.346492,191.984990,47996247384.701958,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.473920,0.087450,5.109248,187353639.977078,191.850127,47962531834.132011,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.480480,0.087296,5.113472,187683280.989284,192.187680,48046919933.256805,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.467936,0.087388,5.104032,187485341.346492,191.984990,47996247384.701958,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.495424,0.292844,5.119680,27973984.133436,64.452059,14322679876.319202,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.492224,0.292813,5.123616,27976919.572359,64.458823,14324182821.048029,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.495584,0.294369,5.104000,27828990.819238,64.117995,14248443299.450037,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.513472,0.293294,5.110272,27930979.932279,64.352978,14300661725.327084,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.516512,0.294369,5.102720,27828990.819238,64.117995,14248443299.450037,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.485728,0.144814,5.114880,56569087.323431,130.335177,28963372709.596771,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.472672,0.144783,5.102976,56581086.698187,130.362824,28969516389.471779,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.504160,0.144753,5.102016,56593096.990432,130.390495,28975665659.101204,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.496288,0.144753,5.097696,56593096.990432,130.390495,28975665659.101204,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.487360,0.144691,5.098464,56617127.046975,130.445861,28987969048.050980,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.491616,0.106762,5.107328,76731250.348567,176.788801,39286400178.466278,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.468384,0.106322,5.099040,77049025.350718,177.520954,39449100979.567757,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.463744,0.106742,5.104192,76745968.211242,176.822711,39293935724.155777,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.471488,0.106793,5.102848,76709178.784147,176.737948,39275099537.483215,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.504704,0.106752,5.101120,76738603.218367,176.805742,39290164847.803864,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.496736,0.116797,5.104736,70138523.731799,161.599159,35910924150.681343,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.508608,0.116859,5.100032,70101644.573948,161.514189,35892042021.861282,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.516608,0.116787,5.098528,70144671.793457,161.613324,35914071958.250229,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.484096,0.116879,5.099904,70089364.606055,161.485896,35885754678.300041,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.476640,0.116797,5.103072,70138523.731799,161.599159,35910924150.681343,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.497280,0.084992,5.105248,96385543.336174,222.072292,49349398188.121025,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.491968,0.084879,5.105152,96513450.319448,222.366990,49414886563.557274,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.494080,0.084920,5.108288,96466903.277225,222.259745,49391054477.939453,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.505632,0.084890,5.103552,96501802.995869,222.340154,49408923133.884804,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,9,512,8192,1,512,20,100,5.483680,0.085012,5.109728,96362321.633082,222.018789,49337508676.137856,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.495360,0.101540,5.102912,80677690.405664,185.881399,41306977487.699959,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.500896,0.101530,5.102240,80685830.952974,185.900155,41311145447.922485,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.484512,0.101437,5.110816,80759134.281225,186.069045,41348676751.987320,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.515808,0.101775,5.099264,80490992.627996,185.451247,41211388225.534035,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.502368,0.101642,5.104640,80596416.541332,185.694144,41265365269.162209,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.473312,0.104335,5.099744,78516052.151531,180.900984,40200218701.584030,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.454336,0.104530,5.100960,78369902.439306,180.564255,40125390048.924683,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.478784,0.104387,5.113184,78477535.340105,180.812241,40180498094.133934,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.453664,0.104315,5.100032,78531462.733626,180.936490,40208108919.616486,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.454176,0.104212,5.100032,78608623.333838,181.114268,40247615146.925217,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.455872,0.109025,5.098400,75138538.608534,173.119193,38470931767.569267,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.383072,0.108882,5.099808,75237467.861111,173.347126,38521583544.888680,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.453600,0.109005,5.097856,75152651.758461,173.151710,38478157700.332123,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.460992,0.109005,5.096512,75152651.758461,173.151710,38478157700.332123,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.460416,0.108933,5.101632,75202104.992108,173.265650,38503477755.959541,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.455072,0.084705,5.097248,96711800.806231,222.823989,49516442012.790276,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.468320,0.084787,5.110720,96618360.438122,222.608702,49468600544.318275,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.463808,0.084756,5.107552,96653378.347165,222.689384,49486529713.748337,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.456992,0.084756,5.098912,96653378.347165,222.689384,49486529713.748337,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.453792,0.084808,5.100800,96595026.430123,222.554941,49456653532.222870,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.463040,0.083692,5.106688,97883271.296085,225.523057,50116234903.595741,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.457824,0.083610,5.098656,97979175.504022,225.744020,50165337858.059036,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.451776,0.083702,5.098080,97871299.736342,225.495475,50110105465.007217,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.470048,0.083712,5.101248,97859331.104591,225.467899,50103977525.550583,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,turbofft-generated,0,named-barrier,32,0,0,0,0,9,512,8192,1,512,20,100,5.459328,0.083702,5.106112,97871299.736342,225.495475,50110105465.007217,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.476768,0.353157,5.111296,11598236.645492,59.382972,11876594324.983480,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.479936,0.348672,5.103680,11747430.163586,60.146842,12029368487.511806,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.460064,0.349235,5.103520,11728486.330372,60.049850,12009970002.301340,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.505152,0.347617,5.101952,11783074.002452,60.329339,12065867778.510815,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,10,1024,4096,1,1024,20,100,5.494560,0.347136,5.110784,11799410.340239,60.412981,12082596188.404984,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.488224,0.219505,5.110688,18660197.840063,95.540213,19108042588.224449,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.477120,0.218972,5.108608,18705574.140490,95.772540,19154507919.861847,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.465920,0.218798,5.104288,18720456.261747,95.848736,19169747212.028694,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.457664,0.219187,5.101440,18687222.605620,95.678580,19135715948.155071,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,10,1024,4096,1,1024,20,100,5.456800,0.219372,5.094944,18671520.629511,95.598186,19119637124.619358,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.460480,0.140145,5.099840,29226945.959085,149.641963,29928392662.102543,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.463392,0.140134,5.097664,29229084.153777,149.652911,29930582173.467770,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.504096,0.140247,5.103168,29205606.029865,149.532703,29906540574.581326,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.468448,0.140237,5.102656,29207741.103196,149.543634,29908726889.672359,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.459072,0.140083,5.100320,29239767.380391,149.707609,29941521797.520725,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.470304,0.110070,5.126048,37212764.251864,190.529353,38105870593.908897,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.472288,0.109353,5.113472,37456690.296302,191.778254,38355650863.413536,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.474176,0.110172,5.133632,37178176.420636,190.352263,38070452654.731224,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.456288,0.109455,5.102304,37421650.299993,191.598850,38319769907.192703,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.466208,0.114381,5.108960,35810206.148529,183.348255,36669651096.094162,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.448960,0.085903,5.097696,47681486.863293,244.129213,48825842548.012039,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.452544,0.085903,5.134176,47681486.863293,244.129213,48825842548.012039,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.449056,0.085862,5.099232,47704234.779929,244.245682,48849136414.646812,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.450016,0.085780,5.099168,47749791.643566,244.478933,48895786643.012085,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,10,1024,4096,1,1024,20,100,5.457280,0.085903,5.100000,47681486.863293,244.129213,48825842548.012039,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.454336,0.107971,5.100928,37936265.118658,194.233677,38846735481.505791,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.465408,0.107919,5.107776,37954265.913439,194.325841,38865168295.361771,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.451456,0.107909,5.097536,37957869.170845,194.344290,38868858030.944847,0.000000,-1
