trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.546816,0.229509,5.116960,1115424.035052,127.925752,18275107390.289516,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.517696,0.229663,5.107680,1114678.098498,127.840202,18262885965.788074,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.516384,0.229868,5.105120,1113684.970739,127.726302,18246614560.592575,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.542176,0.222546,5.117472,1150324.382161,131.928403,18846914677.330616,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.549344,0.222577,5.112512,1150165.659528,131.910199,18844314165.700500,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.527392,0.222444,5.100864,1150853.928327,131.989135,18855590761.711399,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.518304,0.222239,5.100320,1151914.484650,132.110768,18872966916.513054,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,14,16384,256,1,16384,20,100,5.522912,0.222157,5.102848,1152339.285611,132.159488,18879926855.455173,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.521568,0.257331,5.110912,994826.929139,114.094711,16299244407.018179,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.548768,0.256676,5.110560,997366.953486,114.386021,16340860165.920399,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.531424,0.256901,5.102464,996492.365639,114.285716,16326530918.624235,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.523808,0.257219,5.100448,995262.628751,114.144680,16306382909.452658,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.519680,0.257147,5.099648,995540.038457,114.176496,16310927990.073730,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.522560,0.258816,5.102784,989119.668961,113.440157,16205736656.262751,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.536928,0.259318,5.103904,987205.829041,113.220662,16174380303.005312,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.538304,0.258898,5.107072,988806.782230,113.404272,16200610320.059048,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.535616,0.259441,5.108800,986738.273549,113.167039,16166719873.821520,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,14,16384,256,1,16384,20,100,5.518400,0.258888,5.108320,988845.825329,113.408750,16201250002.196199,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.520608,0.238879,5.106624,1071673.494156,122.908090,17558298528.256466,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.518016,0.239350,5.103392,1069564.439538,122.666206,17523743777.391441,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.522560,0.239104,5.106016,1070663.799410,122.792290,17541755689.528069,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.524320,0.239288,5.102048,1069839.117763,122.697709,17528244105.434631,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.523488,0.239442,5.112928,1069152.753096,122.618991,17516998706.717094,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.520288,0.237855,5.103680,1076287.175903,123.437224,17633889089.995773,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.530752,0.237466,5.102112,1078050.928317,123.639505,17662786409.543243,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.525728,0.237363,5.102912,1078515.942226,123.692836,17670405197.422718,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.569824,0.237445,5.115264,1078143.817824,123.650158,17664308311.231487,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,14,16384,256,1,16384,20,100,5.521568,0.237527,5.103296,1077772.017739,123.607517,17658216738.633026,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,6,1,0,0,16,65536,64,1,65536,20,100,5.516480,0.483389,5.101312,132398.424696,69.414905,8676863160.906094,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,6,1,0,0,16,65536,64,1,65536,20,100,5.520736,0.483451,5.103712,132381.595274,69.406082,8675760227.847752,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,6,1,0,0,16,65536,64,1,65536,20,100,5.538208,0.483441,5.109344,132384.402601,69.407554,8675944208.831991,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,6,1,0,0,16,65536,64,1,65536,20,100,5.516992,0.483400,5.101536,132395.616775,69.413433,8676679140.945841,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,6,1,0,0,16,65536,64,1,65536,20,100,5.540064,0.483328,5.112160,132415.250234,69.423727,8677965839.338598,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,16,65536,64,1,65536,20,100,5.539104,0.445338,5.108832,143711.200056,75.346058,9418257206.884003,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,16,65536,64,1,65536,20,100,5.543744,0.445348,5.096960,143707.901412,75.344328,9418041026.915909,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,16,65536,64,1,65536,20,100,5.516512,0.445307,5.100224,143721.106517,75.351251,9418906436.701864,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,16,65536,64,1,65536,20,100,5.516832,0.445204,5.100960,143754.173204,75.368588,9421073495.078348,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,16,65536,64,1,65536,20,100,5.515360,0.445317,5.101984,143717.807418,75.349522,9418690226.929169,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,16,65536,64,1,65536,20,100,5.547648,0.519107,5.100672,123288.750480,64.638812,8079851551.482501,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,16,65536,64,1,65536,20,100,5.525280,0.519086,5.110400,123293.620409,64.641366,8080170707.149156,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,16,65536,64,1,65536,20,100,5.552288,0.519137,5.104640,123281.460463,64.634990,8079373792.884651,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,16,65536,64,1,65536,20,100,5.527040,0.519076,5.104032,123296.041360,64.642635,8080329366.586410,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,16,65536,64,1,65536,20,100,5.553152,0.519055,5.098048,123300.911865,64.645188,8080648560.002499,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,16,65536,64,1,65536,20,100,5.459520,0.179354,5.103968,356837.007245,187.085361,23385670106.838894,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,16,65536,64,1,65536,20,100,5.469120,0.179302,5.099328,356938.873565,187.138768,23392346017.986698,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,16,65536,64,1,65536,20,100,5.473472,0.179077,5.101504,357387.896133,187.374185,23421773160.942856,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,16,65536,64,1,65536,20,100,5.487744,0.178954,5.099136,357633.318390,187.502857,23437857153.974518,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,16,65536,64,1,65536,20,100,5.490848,0.179292,5.100192,356959.283476,187.149469,23393683601.901680,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.559008,0.235878,5.104640,271326.250664,142.253097,17781637163.517731,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.558656,0.236227,5.104992,270926.352888,142.043436,17755429462.897881,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.554112,0.235776,5.100800,271444.074258,142.314871,17789358850.576073,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.533408,0.236001,5.107776,271184.966477,142.179024,17772377963.035976,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.554912,0.236134,5.100160,271032.095935,142.098876,17762359439.170437,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.566176,0.214364,5.122560,298557.355425,156.530039,19566254845.122696,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.550432,0.225894,5.104800,283318.233643,148.540350,18567543760.015556,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.541024,0.226304,5.103456,282805.436543,148.271497,18533937089.280807,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.520384,0.225987,5.105408,283202.688488,148.479771,18559971392.727314,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,6,1,0,0,16,65536,64,1,65536,20,100,5.521600,0.226263,5.103936,282856.617802,148.298330,18537291304.273060,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.550592,0.301998,5.109088,211921.877945,111.108098,13888512193.009752,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.524896,0.302039,5.103552,211893.147023,111.093034,13886629283.266640,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.523744,0.302602,5.105664,211498.770786,110.886268,13860783442.255915,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.528768,0.302111,5.105088,211842.855302,111.066667,13883333365.097145,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.528064,0.302664,5.107104,211455.828387,110.863753,13857969169.193127,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.550880,0.297298,5.114144,215272.272931,112.864669,14108083678.781851,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.524960,0.297523,5.107232,215109.275142,112.779212,14097401455.695166,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.531296,0.297605,5.097728,215050.058527,112.748165,14093520635.632530,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.525504,0.297636,5.106528,215027.858010,112.736526,14092065702.532951,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,16,65536,64,1,65536,20,100,5.525344,0.297308,5.107872,215264.871332,112.860789,14107598607.631952,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.561408,0.257229,5.108736,248805.740499,130.445864,16305733009.344046,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.518880,0.257096,5.104032,248934.546003,130.513395,16314174406.821611,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.520704,0.257044,5.101728,248984.130981,130.539392,16317424007.995378,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.522016,0.257085,5.105664,248944.472962,130.518600,16314824980.017982,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.546272,0.257352,5.114752,248686.917058,130.383566,16297945796.299601,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.551424,0.234629,5.105376,272770.928279,143.010524,17876315555.666939,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.559744,0.234721,5.108864,272663.824339,142.954371,17869296391.875050,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.564800,0.234578,5.102976,272830.447576,143.041730,17880216212.353779,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.570912,0.234496,5.101664,272925.767185,143.091705,17886463078.210255,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,10,1,0,0,16,65536,64,1,65536,20,100,5.581472,0.233820,5.110048,273714.641614,143.505302,17938162752.835453,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,18,262144,16,1,262144,20,100,5.486720,0.554680,5.100512,28845.442377,68.054937,7561659646.565783,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,18,262144,16,1,262144,20,100,5.498272,0.489011,5.099104,32719.087122,77.194011,8577112374.386119,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,18,262144,16,1,262144,20,100,5.469792,0.489093,5.108768,32713.606441,77.181081,8575675646.933244,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,18,262144,16,1,262144,20,100,5.447040,0.488940,5.099552,32723.883475,77.205327,8578369709.788708,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,8,1,0,0,18,262144,16,1,262144,20,100,5.447584,0.488960,5.100544,32722.513230,77.202095,8578010508.178968,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,20,100,5.447392,0.468306,5.106592,34165.699063,80.606997,8956333015.267403,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,20,100,5.465088,0.468193,5.105120,34173.919730,80.626392,8958488013.675911,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,20,100,5.450240,0.467948,5.111616,34191.868874,80.668739,8963193274.219698,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,20,100,5.457120,0.468081,5.099840,34182.144353,80.645796,8960644049.369612,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,four-mul,table,shared,scalar,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,20,100,5.449760,0.468070,5.102432,34182.890858,80.647558,8960839741.003807,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,20,100,5.461728,0.211425,5.128384,75676.850376,178.544090,19838232264.869511,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,20,100,5.448192,0.211712,5.100896,75574.364192,178.302295,19811366126.791626,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,20,100,5.449728,0.212091,5.103584,75439.358940,177.983778,19775975309.987411,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,20,100,5.452000,0.211384,5.102784,75691.520814,178.578702,19842078032.377396,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,20,100,5.456864,0.211661,5.101472,75592.645503,178.345426,19816158462.727524,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.461344,0.278385,5.111616,57474.432127,135.599198,15066577535.467735,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.458816,0.278641,5.101824,57421.633460,135.474630,15052736681.644232,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,8,1,0,0,18,262144,16,1,262144,20,100,5.459360,0.278600,5.108800,57430.073252,135.494542,15054949122.619902,0.000000,-1
