trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,5.501824,0.847309,5.100864,18883.315889,44.551332,4950147960.337612,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,5.524064,0.858368,5.117024,18640.023009,43.977332,4886370191.794946,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,5.518880,0.828314,5.115552,19316.354409,45.572998,5063666410.156528,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,18,262144,16,1,262144,10,20,5.537344,0.227379,5.115616,70367.033572,166.016661,18446295648.689442,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,5.491264,1.599642,5.101568,2500.560186,26.220274,2622027397.216108,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,5.472928,1.597850,5.512160,2503.364510,26.249679,2624967944.666165,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,5.472288,1.599386,6.118848,2500.960339,26.224470,2622446988.233921,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,5.456928,1.595955,6.000352,2506.336122,26.280839,2628083905.444357,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,5.462496,1.400013,5.404672,2857.116875,29.959042,2995904183.921231,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,5.466304,1.430221,5.102304,2796.770877,29.326268,2932626819.418145,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,5.464000,1.400371,5.107616,2856.385519,29.951373,2995137302.390151,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,5.471296,1.424691,5.098080,2807.625961,29.440092,2944009199.499029,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,5.459616,1.217587,5.094496,3285.185564,34.447667,3444766738.461123,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,5.459808,1.194342,5.101056,3349.123404,35.118104,3511810422.615724,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,5.454464,1.207040,5.102048,3313.891638,34.748672,3474867238.526215,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,5.451616,1.200384,5.099648,3332.266950,34.941351,3494135149.504879,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,10,20,5.501152,0.213094,5.099136,18771.023689,196.828449,19682844935.856964,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,20,2.784576,0.361011,2.598304,2836477.039633,69.709260,11618209954.337656,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,20,2.813952,0.415130,2.594912,2466699.544375,60.621608,10103601333.760056,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,20,2.798720,0.360550,2.598592,2840102.215363,69.798352,11633058674.125711,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,20,2.778528,0.386816,2.597600,2647253.508890,65.058902,10843150372.411772,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,20,2.770784,0.225280,2.597696,4545454.509953,111.709090,18618181672.766190,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,20,2.768832,0.233318,2.595968,4388852.251855,107.860433,17976738823.599560,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,20,2.769152,0.222413,2.591136,4604051.672432,113.149174,18858195650.280754,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,20,2.763936,0.222106,2.593856,4610419.704086,113.305675,18884279107.934422,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,20,2.764224,0.145050,2.590496,7059653.989670,173.498056,28916342741.687225,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,20,2.766112,0.144026,2.593536,7109847.434673,174.731611,29121935092.418995,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,20,2.762176,0.141107,2.593856,7256893.968284,178.345426,29724237694.091290,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,20,2.769376,0.140954,2.595520,7264802.013186,178.539774,29756629046.009209,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,20,2.765280,0.447846,2.595168,571624.540834,65.558475,9365496477.017723,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,20,2.763744,0.502426,2.594944,509528.165733,58.436766,8348109467.373993,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,20,2.764192,0.447488,2.596064,572082.367168,65.610983,9372997503.685797,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,20,2.778944,0.474061,2.596672,540015.082315,61.933250,8847607108.647209,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,20,2.782400,0.312269,2.602656,819806.542507,94.021973,13431710392.432449,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,20,2.774240,0.320307,2.602208,799232.748583,91.662405,13094629352.788486,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,20,2.804128,0.309402,2.595168,827403.603327,94.893264,13556180636.906046,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,20,2.767616,0.309350,2.592896,827540.546376,94.908970,13558424311.816570,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,20,2.768192,0.231936,2.595584,1103752.722557,126.587192,18083884606.377838,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,20,2.693216,0.230912,2.592864,1108647.450395,127.148559,18164079827.267540,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,20,2.773696,0.227994,2.596576,1122838.498778,128.776102,18396585963.984192,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,20,2.773568,0.227686,2.596576,1124353.471150,128.949851,18421407271.327538,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,2.770880,0.534528,2.597344,119731.796948,62.773944,7846743044.816329,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,2.772640,0.588851,2.595584,108686.198716,56.982870,7122858719.079642,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,2.780256,0.534221,2.601504,119800.648418,62.810042,7851255294.717307,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,2.780704,0.560589,2.592544,114165.681902,59.855697,7481962129.098419,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,2.776128,0.399002,2.597888,160400.359957,84.095984,10511997990.131063,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,2.786432,0.406938,2.611264,157272.270069,82.455964,10306995491.273830,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,2.787456,0.396544,2.597472,161394.444186,84.617170,10577146294.173321,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,2.760640,0.395981,2.593440,161623.995826,84.737522,10592190190.430868,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,2.775712,0.318720,2.602368,200803.204722,105.278711,13159838824.660486,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,2.761312,0.318054,2.592736,201223.452404,105.499041,13187380176.760149,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,2.785568,0.314880,2.608608,203252.043065,106.562607,13320325894.330280,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,2.761344,0.314726,2.593824,203351.220297,106.614605,13326825573.353296,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,2.783584,0.622029,2.604832,25722.282990,60.686479,6742942152.119159,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,2.777248,0.676250,2.603648,23659.902274,55.820713,6202301421.686284,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,2.771360,0.621056,2.593824,25762.573767,60.781537,6753504137.654552,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,2.765760,0.647424,2.615872,24713.326088,58.306051,6478450154.139967,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,2.759904,0.486195,2.592064,32908.594659,77.641116,8626790638.406036,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,2.764928,0.494029,2.596416,32386.775393,76.409990,8489998848.715824,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,2.763104,0.483226,2.593888,33110.829660,78.118248,8679805330.295368,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,2.765088,0.482765,2.596384,33142.432211,78.192808,8688089749.514952,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,2.763360,0.405862,2.599104,39422.228704,93.008706,10334300721.279215,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,2.763712,0.404787,2.595168,39526.940332,93.255752,10361750246.390678,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,2.758208,0.401971,2.591360,39803.847518,93.909058,10434339803.841290,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,2.763744,0.401664,2.596256,39834.287509,93.980875,10442319464.650404,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,2.764960,0.709069,2.591040,5641.201254,59.152282,5915228246.199270,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,2.765088,0.762880,2.592672,5243.288813,54.979868,5497986810.039095,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,2.758912,0.709018,2.590048,5641.608623,59.156554,5915655403.406139,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,2.766144,0.734925,2.595744,5442.733783,57.071200,5707120019.028723,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,2.768480,0.573850,2.596192,6970.468023,73.090655,7309065477.979450,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,2.770272,0.581222,2.589248,6882.047039,72.163494,7216349356.061257,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,2.763872,0.570931,2.600160,7006.098154,73.464264,7346426378.209172,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,2.762144,0.570317,2.597792,7013.645853,73.543407,7354340714.246418,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,2.764288,0.493517,2.629600,8105.094333,84.988074,8498807395.394415,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,2.760864,0.492186,2.597600,8127.015621,85.217935,8521793531.999984,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,2.770208,0.489421,2.600640,8172.926015,85.699341,8569934068.989991,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,2.763872,0.489165,2.593984,8177.203773,85.744196,8574419623.484508,0.000000,-1
