trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.472544,0.109476,5.425024,299317172.811372,134.094093,38312598119.855591,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.465984,0.109629,5.288544,298897821.596451,133.906224,38258921164.345711,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.463552,0.109640,5.367648,298869893.084402,133.893712,38255346314.803436,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.462336,0.109650,5.291392,298841990.097006,133.881212,38251774732.416733,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.383552,0.109967,5.302176,297979331.991605,133.494741,38141354494.925430,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.480256,0.114596,5.192064,285944048.864057,128.102934,36600838254.599342,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.495840,0.114514,5.212736,286148621.543627,128.194582,36627023557.584297,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.482112,0.114473,5.191744,286250999.059703,128.240448,36640127879.642036,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.467360,0.114514,5.173600,286148621.543627,128.194582,36627023557.584297,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.462304,0.114483,5.180768,286225383.842794,128.228972,36636849131.877571,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.472448,0.127089,5.371584,128917899.310733,132.011929,33002982223.547726,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.462112,0.127017,5.303200,128990646.578986,132.086422,33021605524.220421,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.458016,0.126740,5.177472,129272031.304311,132.374560,33093640013.903622,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.463712,0.126853,6.345664,129157245.583298,132.257019,33064254869.324207,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.457536,0.126771,5.184160,129240714.164762,132.342491,33085622826.179016,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.492800,0.115538,5.272736,141806258.300689,145.209608,36302402124.976357,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.476064,0.115507,5.188416,141843971.188756,145.248226,36312056624.321541,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.465408,0.115528,5.197248,141818833.132399,145.222485,36305621281.894035,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.461184,0.115497,5.221664,141856543.559110,145.261101,36315275151.132195,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.521472,0.115497,5.307424,141856543.559110,145.261101,36315275151.132195,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.464064,0.116316,5.257056,140857476.388014,144.238056,36059513955.331680,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.461504,0.116029,5.190112,141205540.666509,144.594474,36148618410.626251,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.461504,0.115978,5.419648,141267878.038351,144.658307,36164576777.817978,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.460064,0.116101,5.302752,141118358.903380,144.505200,36126299879.265312,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,8,256,16384,1,256,20,100,5.463040,0.116091,5.170016,141130812.025117,144.517952,36129487878.429832,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.458688,0.120617,5.390272,135834963.287391,139.095002,34773750601.572159,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.461632,0.120556,5.310560,135904195.881918,139.165897,34791474145.770943,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.458496,0.120525,5.207296,135938834.449145,139.201366,34800341618.981140,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.458304,0.120433,5.191456,136042847.757600,139.307876,34826969025.945488,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,8,256,16384,1,256,20,100,5.467552,0.120566,5.921952,135892648.016798,139.154072,34788517892.300255,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.464000,0.110971,6.040896,73821170.141865,170.083976,37796439112.634743,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.484128,0.111063,5.106752,73759910.961492,169.942835,37765074412.284088,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.470176,0.110797,5.105344,73937152.254521,170.351199,37855821954.314919,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.549792,0.111022,5.189536,73787120.856053,170.005526,37779005878.299179,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,9,512,8192,1,512,20,100,5.555072,0.110991,5.190336,73807542.693704,170.052578,37789461859.176697,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.461632,0.112384,5.173312,72892934.357806,167.945321,37321182391.196564,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.409312,0.112783,5.531680,72634830.009607,167.350648,37189032964.918571,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.499392,0.112415,5.324288,72873015.442620,167.899428,37310983906.621193,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.505408,0.112445,5.191328,72853107.410650,167.853559,37300790994.252647,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,9,512,8192,1,512,20,100,5.570528,0.112742,5.193344,72661220.807680,167.411453,37202545053.532280,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.527296,0.117289,5.183968,69844594.579507,160.921946,35760432424.707558,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.512608,0.117524,5.196288,69704625.274623,160.599457,35688768140.607224,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.465920,0.117524,5.542624,69704625.274623,160.599457,35688768140.607224,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.496768,0.117463,6.683264,69741087.777951,160.683466,35707436942.311066,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,9,512,8192,1,512,20,100,5.465664,0.117555,5.494048,69686410.525243,160.557490,35679442188.924423,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.459168,0.116941,5.277760,35026268.556351,179.334495,35866899001.703735,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.461664,0.116859,5.218016,35050822.286974,179.460210,35892042021.861282,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.469312,0.116879,5.105632,35044682.303027,179.428773,35885754678.300041,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.490784,0.117217,5.106816,34943653.367709,178.911505,35782301048.534454,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,10,1024,4096,1,1024,20,100,5.476416,0.117053,5.099232,34992563.570934,179.161925,35832385096.636185,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.480960,0.119931,5.101888,34153005.953836,174.863390,34972678096.727745,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.485312,0.119716,5.103584,34214353.028394,175.177488,35035497501.075554,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.482880,0.119869,5.106976,34170510.622799,174.953014,34990602877.745766,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.545216,0.119777,5.189792,34196803.423488,175.087634,35017526705.652084,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,10,1024,4096,1,1024,20,100,5.500576,0.119716,5.187040,34214353.028394,175.177488,35035497501.075554,0.000000,-1
