rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
70,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,16,4,7,1,0,0,named-barrier,1,0.107950,0.107950,0.107950,77.708217,1.123403
71,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,2,16,9,1,0,0,named-barrier,1,0.107971,0.107971,0.107971,77.693471,1.123621
72,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,4,16,9,1,0,0,named-barrier,1,0.108032,0.108032,0.108032,77.649292,1.124256
73,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,8,4,7,1,0,0,named-barrier,1,0.108175,0.108175,0.108175,77.546379,1.125744
74,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,2,8,9,1,0,0,named-barrier,1,0.108257,0.108257,0.108257,77.487699,1.126597
75,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,2,8,9,1,0,0,named-barrier,1,0.108278,0.108278,0.108278,77.473047,1.126816
76,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,2,16,9,1,0,0,named-barrier,1,0.108298,0.108298,0.108298,77.458395,1.127024
77,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,4,8,8,1,0,0,named-barrier,1,0.108544,0.108544,0.108544,77.283019,1.129584
78,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,2,8,8,1,0,0,named-barrier,1,0.108564,0.108564,0.108564,77.268439,1.129792
79,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,2,8,8,1,0,0,named-barrier,1,0.108646,0.108646,0.108646,77.210179,1.130646
80,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,8,4,8,1,0,0,named-barrier,1,0.108708,0.108708,0.108708,77.166543,1.131291
81,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,4,8,9,1,0,0,named-barrier,1,0.108872,0.108872,0.108872,77.050417,1.132998
82,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,8,2,7,1,0,0,named-barrier,1,0.108995,0.108995,0.108995,76.963549,1.134278
83,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,8,4,7,1,0,0,named-barrier,1,0.109261,0.109261,0.109261,76.776009,1.137046
84,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,16,2,7,1,0,0,named-barrier,1,0.109527,0.109527,0.109527,76.589376,1.139814
85,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,4,8,8,1,0,0,named-barrier,1,0.109650,0.109650,0.109650,76.503549,1.141094
86,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,2,8,9,1,0,0,named-barrier,1,0.109834,0.109834,0.109834,76.375164,1.143009
87,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,4,16,9,1,0,0,named-barrier,1,0.109855,0.109855,0.109855,76.360924,1.143227
88,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,2,8,9,1,0,0,named-barrier,1,0.109916,0.109916,0.109916,76.318237,1.143862
89,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,16,4,7,1,0,0,named-barrier,1,0.110019,0.110019,0.110019,76.247209,1.144934
90,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,8,2,7,1,0,0,named-barrier,1,0.110817,0.110817,0.110817,75.697651,1.153239
91,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,2,16,9,1,0,0,named-barrier,1,0.111022,0.111022,0.111022,75.558012,1.155372
92,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,2,16,9,1,0,0,named-barrier,1,0.111268,0.111268,0.111268,75.391127,1.157932
93,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,8,4,7,1,0,0,named-barrier,1,0.111309,0.111309,0.111309,75.363382,1.158359
94,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,16,2,7,1,0,0,named-barrier,1,0.111473,0.111473,0.111473,75.252620,1.160065
95,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,4,16,9,1,0,0,named-barrier,1,0.112026,0.112026,0.112026,74.881168,1.165820
96,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,8,4,8,1,0,0,named-barrier,1,0.112148,0.112148,0.112148,74.799124,1.167090
97,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,8,2,8,1,0,0,named-barrier,1,0.112251,0.112251,0.112251,74.730889,1.168162
98,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,2,16,9,1,0,0,named-barrier,1,0.112312,0.112312,0.112312,74.690009,1.168797
99,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,8,2,7,1,0,0,named-barrier,1,0.112435,0.112435,0.112435,74.608379,1.170077
100,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,2,16,9,1,0,0,named-barrier,1,0.112579,0.112579,0.112579,74.513369,1.171575
101,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,8,8,8,1,0,0,named-barrier,1,0.112640,0.112640,0.112640,74.472727,1.172210
102,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,4,1,7,1,0,0,named-barrier,1,0.112701,0.112701,0.112701,74.432124,1.172845
103,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,8,8,8,1,0,0,named-barrier,1,0.113213,0.113213,0.113213,74.095512,1.178173
104,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,16,4,7,1,0,0,named-barrier,1,0.113582,0.113582,0.113582,73.855034,1.182013
105,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,16,4,7,1,0,0,named-barrier,1,0.113603,0.113603,0.113603,73.841714,1.182232
106,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,8,4,8,1,0,0,named-barrier,1,0.114217,0.114217,0.114217,73.444508,1.188621
107,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.114401,0.114401,0.114401,73.326172,1.190536
108,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,8,1,7,1,0,0,named-barrier,1,0.114483,0.114483,0.114483,73.273698,1.191390
109,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,8,4,7,1,0,0,named-barrier,1,0.115139,0.115139,0.115139,72.856634,1.198216
110,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,16,2,7,1,0,0,named-barrier,1,0.115610,0.115610,0.115610,72.559787,1.203118
111,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,4,1,7,1,0,0,named-barrier,1,0.116019,0.116019,0.116019,72.303616,1.207374
112,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.116265,0.116265,0.116265,72.150783,1.209934
113,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,8,1,7,1,0,0,named-barrier,1,0.116818,0.116818,0.116818,71.809256,1.215689
114,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,8,4,7,1,0,0,named-barrier,1,0.117023,0.117023,0.117023,71.683582,1.217823
115,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,8,8,8,1,0,0,named-barrier,1,0.117207,0.117207,0.117207,71.570853,1.219737
116,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,8,8,8,1,0,0,named-barrier,1,0.117924,0.117924,0.117924,71.135811,1.227199
117,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.117985,0.117985,0.117985,71.098769,1.227834
118,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,8,2,8,1,0,0,named-barrier,1,0.118231,0.118231,0.118231,70.950981,1.230394
119,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,8,4,8,1,0,0,named-barrier,1,0.118682,0.118682,0.118682,70.681621,1.235087
120,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.118723,0.118723,0.118723,70.657233,1.235514
121,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,16,2,7,1,0,0,named-barrier,1,0.118907,0.118907,0.118907,70.547710,1.237429
122,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,4,16,8,1,0,0,named-barrier,1,0.118948,0.118948,0.118948,70.523415,1.237855
123,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.119030,0.119030,0.119030,70.474879,1.238709
124,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,4,8,7,1,0,0,named-barrier,1,0.119480,0.119480,0.119480,70.209115,1.243392
125,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,16,4,7,1,0,0,named-barrier,1,0.119501,0.119501,0.119501,70.197086,1.243610
126,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.120340,0.120340,0.120340,69.707283,1.252342
127,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,16,4,7,1,0,0,named-barrier,1,0.120975,0.120975,0.120975,69.341459,1.258950
128,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,8,4,8,1,0,0,named-barrier,1,0.121016,0.121016,0.121016,69.317987,1.259376
129,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.121405,0.121405,0.121405,69.095818,1.263425
130,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,8,8,7,1,0,0,named-barrier,1,0.121672,0.121672,0.121672,68.944624,1.266203
131,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,4,16,8,1,0,0,named-barrier,1,0.122388,0.122388,0.122388,68.540833,1.273654
132,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.122593,0.122593,0.122593,68.426330,1.275788
133,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,4,8,9,1,0,0,named-barrier,1,0.122614,0.122614,0.122614,68.414896,1.276006
134,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,16,2,7,1,0,0,named-barrier,1,0.122634,0.122634,0.122634,68.403474,1.276214
135,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,4,16,8,1,0,0,named-barrier,1,0.122634,0.122634,0.122634,68.403474,1.276214
136,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,4,8,7,1,0,0,named-barrier,1,0.122962,0.122962,0.122962,68.221184,1.279628
137,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,8,16,8,1,0,0,named-barrier,1,0.123105,0.123105,0.123105,68.141740,1.281116
138,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,4,32,9,1,0,0,named-barrier,1,0.123453,0.123453,0.123453,67.949570,1.284738
139,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,8,1,7,1,0,0,named-barrier,1,0.123638,0.123638,0.123638,67.848266,1.286663
140,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.123658,0.123658,0.123658,67.837032,1.286871
141,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,8,8,7,1,0,0,named-barrier,1,0.123679,0.123679,0.123679,67.825798,1.287089
142,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.123679,0.123679,0.123679,67.825798,1.287089
143,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.123822,0.123822,0.123822,67.747272,1.288578
144,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.123986,0.123986,0.123986,67.657749,1.290284
145,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,2,32,9,1,0,0,named-barrier,1,0.123986,0.123986,0.123986,67.657749,1.290284
146,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,2,16,8,1,0,0,named-barrier,1,0.124129,0.124129,0.124129,67.579611,1.291772
147,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.125071,0.125071,0.125071,67.070574,1.301576
148,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,4,16,8,1,0,0,named-barrier,1,0.125071,0.125071,0.125071,67.070574,1.301576
149,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.125133,0.125133,0.125133,67.037644,1.302221
150,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,8,8,8,1,0,0,named-barrier,1,0.125194,0.125194,0.125194,67.004738,1.302856
151,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.125194,0.125194,0.125194,67.004738,1.302856
152,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,4,16,9,1,0,0,named-barrier,1,0.125235,0.125235,0.125235,66.982829,1.303282
153,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,8,1,7,1,0,0,named-barrier,1,0.125276,0.125276,0.125276,66.960935,1.303709
154,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,4,8,9,1,0,0,named-barrier,1,0.125399,0.125399,0.125399,66.895314,1.304989
155,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,8,8,8,1,0,0,named-barrier,1,0.125727,0.125727,0.125727,66.720967,1.308402
156,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.125809,0.125809,0.125809,66.677518,1.309256
157,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,4,16,9,1,0,0,named-barrier,1,0.125952,0.125952,0.125952,66.601631,1.310744
158,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,16,4,7,1,0,0,named-barrier,1,0.126136,0.126136,0.126136,66.504304,1.312659
159,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,4,32,9,1,0,0,named-barrier,1,0.126853,0.126853,0.126853,66.128510,1.320120
160,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.126976,0.126976,0.126976,66.064517,1.321400
161,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.127713,0.127713,0.127713,65.683131,1.329070
162,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.128164,0.128164,0.128164,65.452219,1.333763
163,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.128164,0.128164,0.128164,65.452219,1.333763
164,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,2,32,9,1,0,0,named-barrier,1,0.128184,0.128184,0.128184,65.441765,1.333972
165,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.128348,0.128348,0.128348,65.358227,1.335678
166,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.129065,0.129065,0.129065,64.995238,1.343140
167,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.129475,0.129475,0.129475,64.789621,1.347407
168,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.129536,0.129536,0.129536,64.758892,1.348041
169,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.129638,0.129638,0.129638,64.707747,1.349103
170,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.130171,0.130171,0.130171,64.443045,1.354650
171,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.130499,0.130499,0.130499,64.281231,1.358063
172,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,8,8,7,1,0,0,named-barrier,1,0.130703,0.130703,0.130703,64.180508,1.360186
173,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.132424,0.132424,0.132424,63.346735,1.378096
174,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,8,8,7,1,0,0,named-barrier,1,0.132444,0.132444,0.132444,63.336942,1.378304
175,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.132669,0.132669,0.132669,63.229395,1.380646
176,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.132751,0.132751,0.132751,63.190373,1.381499
177,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,1,4,9,1,0,0,named-barrier,1,0.132751,0.132751,0.132751,63.190373,1.381499
178,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,8,16,8,1,0,0,named-barrier,1,0.134042,0.134042,0.134042,62.582127,1.394934
179,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.134574,0.134574,0.134574,62.334498,1.400470
