holdout_dimension,holdout_value,operator,precision,accumulation,logN,batch,measured_winner,predicted_winner,top1_correct,topk_contains_winner,regret
operator,fft,fft,fp16,native,20,2,online-r4-t256,hier-r4-t256,0,1,1.2324287404001533
operator,fft,fft,bf16,fp32,15,5,online-r2-t256,hier-r4-t256,0,1,1.0880124777183602
operator,fft,fft,bf16,fp32,15,6,online-r2-t256,hier-r4-t256,0,1,1.219952619110292
operator,fft,fft,fp32,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fft,fft,fp16,native,8,1,temporal-r4-t128,temporal-r2-t128,0,1,1.2535117056856186
operator,fft,fft,fp32,native,15,7,online-r4-t256,hier-r4-t256,0,1,1.0798283780517282
operator,fft,fft,bf16,fp32,8,801,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fft,fft,fp64,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fft,fft,bf16,native,8,800,temporal-r2-t128,temporal-r4-t128,0,1,1.1916441136671179
operator,fft,fft,bf16,native,15,8,online-r2-t256,online-r4-t256,0,1,1.2517074883680097
operator,fwht,fwht,bf16,native,15,6,hier-r4-t256,online-r2-t256,0,1,1.043984375
operator,fwht,fwht,bf16,native,8,961,temporal-r2-t128,temporal-r2-t128,1,1,1.0
operator,fwht,fwht,bf16,native,8,959,temporal-r4-t128,temporal-r2-t128,0,1,1.0391658189216686
operator,fwht,fwht,fp32,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp32,native,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,fp32,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp32,native,20,2,online-r2-t256,online-r4-t256,0,1,1.1293294758734473
operator,fwht,fwht,bf16,fp32,15,8,online-r4-t256,hier-r4-t256,0,1,1.0905990409941244
operator,fwht,fwht,bf16,fp32,15,6,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,15,7,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,20,2,hier-r4-t256,online-r4-t256,0,1,1.0129060569576813
operator,fwht,fwht,fp64,native,20,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp64,native,15,4,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp32,native,8,1279,temporal-r2-t128,temporal-r4-t128,0,1,1.0111131353616325
operator,fwht,fwht,fp16,fp32,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,fp32,15,6,online-r2-t256,online-r4-t256,0,1,1.031939791657106
operator,fwht,fwht,bf16,fp32,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp32,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,native,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,fp32,15,7,online-r2-t256,online-r4-t256,0,1,1.1135975798945081
operator,fwht,fwht,fp16,fp32,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp64,native,15,8,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp64,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,fp32,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,8,799,temporal-r2-t128,temporal-r4-t128,0,1,1.0108126961981163
operator,fwht,fwht,fp16,native,15,6,online-r4-t256,hier-r4-t256,0,1,1.2187424832828209
operator,fwht,fwht,fp32,native,15,6,online-r2-t256,online-r2-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,15,7,hier-r4-t256,online-r4-t256,0,1,1.0228856834022886
operator,fwht,fwht,fp64,native,8,800,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,15,1,online-r2-t256,online-r4-t256,0,1,1.0024828564672499
operator,fwht,fwht,fp32,native,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,native,8,960,temporal-r4-t128,temporal-r2-t128,0,1,1.0398113469274517
operator,fwht,fwht,bf16,fp32,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,15,8,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp32,native,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,native,15,7,online-r2-t256,online-r2-t256,1,1,1.0
operator,fwht,fwht,bf16,fp32,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,8,801,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,15,5,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,15,1,online-r2-t256,online-r2-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,8,1,temporal-r4-t128,temporal-r2-t128,0,1,1.006702840727737
operator,fwht,fwht,bf16,fp32,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,native,15,8,online-r4-t256,online-r2-t256,0,1,1.0649369163874831
operator,fwht,fwht,fp64,native,15,9,online-r2-t256,online-r4-t256,0,1,1.022194361615614
operator,fwht,fwht,bf16,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp32,native,15,8,online-r4-t256,hier-r4-t256,0,1,1.0403796055080015
operator,fwht,fwht,bf16,fp32,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp32,native,15,7,online-r4-t256,hier-r4-t256,0,1,1.024065451064015
operator,fwht,fwht,fp64,native,20,2,online-r2-t256,online-r4-t256,0,1,1.1035934989161265
operator,fwht,fwht,bf16,native,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,8,1,temporal-r4-t128,temporal-r2-t128,0,1,1.092411720510894
operator,fwht,fwht,fp16,native,15,1,online-r4-t256,online-r2-t256,0,1,1.0612733365246527
operator,fwht,fwht,fp16,native,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,8,1280,temporal-r2-t128,temporal-r4-t128,0,1,1.03844454264251
operator,fwht,fwht,fp32,native,20,1,online-r2-t256,online-r4-t256,0,1,1.1163516984832496
operator,fwht,fwht,fp16,fp32,15,8,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,961,temporal-r2-t128,temporal-r4-t128,0,1,1.0082728006456818
operator,fwht,fwht,bf16,fp32,8,961,temporal-r2-t128,temporal-r4-t128,0,1,1.061687867596772
operator,fwht,fwht,fp32,native,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,15,6,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,native,15,7,online-r4-t256,hier-r4-t256,0,1,1.042552270464482
operator,fwht,fwht,fp16,native,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp32,native,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,fp32,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,fp16,native,8,1281,temporal-r2-t128,temporal-r4-t128,0,1,1.0040532715691952
operator,fwht,fwht,fp64,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,fp32,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,fwht,fwht,fp32,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp64,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,bf16,fp32,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,native,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,fwht,fwht,fp16,native,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,fwht,fwht,bf16,native,15,9,online-r2-t256,online-r2-t256,1,1,1.0
operator,fwht,fwht,fp16,fp32,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,800,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,15,6,hier-r4-t256,online-r4-t256,0,1,1.1211245543912716
operator,structured-2x2,structured-2x2,fp32,native,15,7,hier-r4-t256,online-r4-t256,0,1,1.0221064384071454
operator,structured-2x2,structured-2x2,bf16,fp32,15,9,hier-r4-t256,online-r4-t256,0,1,1.0657453936348409
operator,structured-2x2,structured-2x2,fp64,native,15,7,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,15,7,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,961,temporal-r4-t128,temporal-r2-t128,0,1,1.0502486598204483
operator,structured-2x2,structured-2x2,fp16,fp32,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,15,1,online-r2-t256,online-r4-t256,0,1,1.1832736674622115
operator,structured-2x2,structured-2x2,fp16,fp32,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,1281,temporal-r4-t128,temporal-r2-t128,0,1,1.2023620258914378
operator,structured-2x2,structured-2x2,fp64,native,8,799,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,15,8,online-r2-t256,online-r2-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,8,1281,temporal-r4-t128,temporal-r2-t128,0,1,1.333510261854211
operator,structured-2x2,structured-2x2,fp16,fp32,15,7,hier-r4-t256,online-r4-t256,0,1,1.0688340439488357
operator,structured-2x2,structured-2x2,fp32,native,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,1279,temporal-r2-t128,temporal-r4-t128,0,1,1.0316708229426435
operator,structured-2x2,structured-2x2,fp32,native,15,6,online-r2-t256,online-r4-t256,0,1,1.1108878892431322
operator,structured-2x2,structured-2x2,fp16,native,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,15,7,online-r2-t256,online-r4-t256,0,1,1.0454954240067713
operator,structured-2x2,structured-2x2,bf16,native,8,959,temporal-r2-t128,temporal-r2-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,15,5,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,20,1,online-r4-t256,hier-r4-t256,0,1,1.1395286851942144
operator,structured-2x2,structured-2x2,fp16,fp32,8,960,temporal-r4-t128,temporal-r2-t128,0,1,1.0613033549973652
operator,structured-2x2,structured-2x2,bf16,native,15,1,online-r2-t256,online-r2-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,20,2,hier-r4-t256,online-r4-t256,0,1,1.0472332754056293
operator,structured-2x2,structured-2x2,fp16,fp32,15,6,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,1281,temporal-r2-t128,temporal-r4-t128,0,1,1.0241200117658593
operator,structured-2x2,structured-2x2,fp32,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,20,1,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,8,1,temporal-r2-t128,temporal-r4-t128,0,1,1.0253399258343634
operator,structured-2x2,structured-2x2,fp32,native,15,8,online-r4-t256,hier-r4-t256,0,1,1.0775686012402064
operator,structured-2x2,structured-2x2,fp16,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,15,8,hier-r4-t256,online-r4-t256,0,1,1.0522518289818108
operator,structured-2x2,structured-2x2,fp64,native,20,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,20,2,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,1,temporal-r2-t128,temporal-r2-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,960,temporal-r4-t128,temporal-r2-t128,0,1,1.2638003526380035
operator,structured-2x2,structured-2x2,bf16,fp32,8,1280,temporal-r4-t128,temporal-r2-t128,0,1,1.1880738900291672
operator,structured-2x2,structured-2x2,fp16,native,8,1280,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,8,960,temporal-r2-t128,temporal-r2-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,801,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,15,8,hier-r4-t256,online-r4-t256,0,1,1.142059948979592
operator,structured-2x2,structured-2x2,fp16,fp32,8,1280,temporal-r4-t128,temporal-r2-t128,0,1,1.3272372159090908
operator,structured-2x2,structured-2x2,fp16,native,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,15,4,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,8,1279,temporal-r4-t128,temporal-r2-t128,0,1,1.1718120805369128
operator,structured-2x2,structured-2x2,fp64,native,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,native,15,9,online-r2-t256,online-r2-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,15,9,hier-r4-t256,online-r4-t256,0,1,1.181335242257554
operator,structured-2x2,structured-2x2,fp64,native,15,6,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,20,2,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,15,8,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,fp32,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,15,6,hier-r4-t256,online-r4-t256,0,1,1.0455779587839944
operator,structured-2x2,structured-2x2,fp16,native,15,8,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,20,2,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,15,7,hier-r4-t256,online-r4-t256,0,1,1.0808848505434783
operator,structured-2x2,structured-2x2,fp32,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,15,9,hier-r4-t256,online-r4-t256,0,1,1.0638375900458417
operator,structured-2x2,structured-2x2,fp32,native,20,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,959,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,15,6,hier-r4-t256,online-r4-t256,0,1,1.0621185308245154
operator,structured-2x2,structured-2x2,fp16,native,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,bf16,fp32,8,1279,temporal-r4-t128,temporal-r2-t128,0,1,1.1770999317095379
operator,structured-2x2,structured-2x2,fp16,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp32,native,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp16,native,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,structured-2x2,structured-2x2,fp64,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,8,1,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,15,6,online-r2-t256,online-r2-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,15,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,15,7,online-r4-t256,online-r4-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,8,959,temporal-r2-t128,temporal-r4-t128,0,1,1.0567164179104478
operator,subset-zeta,subset-zeta,uint32,native,20,1,online-r4-t256,online-r4-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,15,8,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,15,9,hier-r4-t256,hier-r4-t256,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,8,1279,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,8,1281,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,8,961,temporal-r4-t128,temporal-r4-t128,1,1,1.0
operator,subset-zeta,subset-zeta,uint32,native,20,2,online-r2-t256,online-r4-t256,0,1,1.0245559765041188
operator,subset-zeta,subset-zeta,uint32,native,8,1280,temporal-r2-t128,temporal-r4-t128,0,1,1.0309200603318251
operator,subset-zeta,subset-zeta,uint32,native,8,960,temporal-r4-t128,temporal-r4-t128,1,1,1.0
