candidate_id,group,trial,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,device,compute_capability,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,warmup,repeat,kernel_ms,points_s,max_error,correct
fft18-fp32_b16_p11s7_t256x128_e8x16_rec,fft18-fp32-batch16,2,fft18-fp32_b16_p11s7_t256x128_e8x16_rec,0,1018015.6028476105,fft18-fp32,2,11x7,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,7,256,128,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.334131,12552865046.383547,0.000633,1
fft20-fp32_b2_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch2,2,fft20-fp32_b2_d3_5x3x12_t128x128x512_e16x8x8_tt_fg_gt128x512_ge16x8,0,454868.7782427502,fft20-fp32,3,5x3x12,128x128x512,16x8x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,5,12,128,512,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.227512,9217751578.754990,0.001120,1
fft20-fp32_b8_p9s11_t128x256_e16x8_rec_tx,fft20-fp32-batch8,3,fft20-fp32_b8_p9s11_t128x256_e16x8_rec_tx,0,1783085.6107115808,fft20-fp32,2,9x11,128x256,16x8,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,9,11,128,256,16,8,recurrence,tiled-transpose,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.542351,15467109589.771172,0.001716,1
fft18-fp32_b64_p6s12_t128x256_e16x16_rec,fft18-fp32-batch64,1,fft18-fp32_b64_p6s12_t128x256_e16x16_rec,0,2386543.3993224264,fft18-fp32,2,6x12,128x256,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,6,12,128,256,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.123144,14937729165.171312,0.000637,1
fft18-fp32_b2_d3_3x4x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,fft18-fp32-batch2,2,fft18-fp32_b2_d3_3x4x11_t256x256x1024_e8x16x2_tt_fg_gt256x1024_ge16x2,0,455001.6973393928,fft18-fp32,3,3x4x11,256x256x1024,8x16x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,256,1024,8,2,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.060170,8713410381.917686,0.000386,1
fft18-fp32_b2_d3_4x11x3_t128x512x128_e16x4x8_tt_gg,fft18-fp32-batch2,3,fft18-fp32_b2_d3_4x11x3_t128x512x128_e16x4x8_tt_gg,0,332866.15196871327,fft18-fp32,3,4x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,3,128,128,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.090399,5799728048.120881,0.000397,1
fft18-fp32_b16_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft18-fp32-batch16,1,fft18-fp32_b16_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,3,6x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,9,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.368230,11390433738.957418,0.000550,1
fft20-fp32_b8_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,fft20-fp32-batch8,3,fft20-fp32_b8_d3_3x7x10_t256x256x256_e8x16x16_tt_fg_gt256x256_ge16x16,0,1217624.1833277687,fft20-fp32,3,3x7x10,256x256x256,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,256,256,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.636846,13172112468.236990,0.001343,1
fft18-fp32_b16_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,fft18-fp32-batch16,2,fft18-fp32_b16_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,0,1938071.7111036917,fft18-fp32,3,11x3x4,512x128x128,4x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,512x128,4x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,4,512,128,4,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.385843,10870488672.896030,0.000512,1
fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,fft20-fp32-batch16,2,fft20-fp32_b16_d3_4x4x12_t512x512x256_e16x16x16_tt_gg,0,3517580.9740579985,fft20-fp32,3,4x4x12,512x512x256,16x16x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,12,512,256,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,3.258266,5149124525.472962,0.001043,1
fft20-fp32_b16_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x128_ge16x16,fft20-fp32-batch16,1,fft20-fp32_b16_d4_3x7x3x7_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x128_ge16x16,0,2435248.3666555374,fft20-fp32,4,3x7x3x7,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,7,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.765030,21930130292.187973,0.001451,1
fft18-fp32_b64_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,fft18-fp32-batch64,2,fft18-fp32_b64_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,0,2435248.3666555374,fft18-fp32,3,8x7x3,128x128x128,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,3,128,128,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,0.939499,17857610404.461411,0.000610,1
fft18-fp32_b64_p9s9_t128x128_e16x16_rec,fft18-fp32-batch64,1,fft18-fp32_b64_p9s9_t128x128_e16x16_rec,0,2386543.3993224264,fft18-fp32,2,9x9,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,9,9,128,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,0.828559,20248659582.194241,0.000984,1
fft20-fp32_b16_p10s10_t256x128_e16x16_rec,fft20-fp32-batch16,1,fft20-fp32_b16_p10s10_t256x128_e16x16_rec,0,2386543.3993224264,fft20-fp32,2,10x10,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,256,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.764703,21939528248.906006,0.001451,1
fft18-fp32_b2_d3_3x5x10_t512x512x512_e8x16x16_tt_fg_gt512x512_ge16x16,fft18-fp32-batch2,1,fft18-fp32_b2_d3_3x5x10_t512x512x512_e8x16x16_tt_fg_gt512x512_ge16x16,0,83474.31145798555,fft18-fp32,3,3x5x10,512x512x512,8x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,512x512,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.043704,11996251241.420042,0.000501,1
fft20-fp32_b8_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,fft20-fp32-batch8,3,fft20-fp32_b8_d3_3x5x12_t256x256x1024_e8x16x4_tt_fg_gt256x1024_ge16x4,0,3214403.30556854,fft20-fp32,3,3x5x12,256x256x1024,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,256x1024,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,256,1024,8,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.753787,11128620600.914169,0.001050,1
fft18-fp32_b2_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_fgf_gt512x256_ge16x16,fft18-fp32-batch2,2,fft18-fp32_b2_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_fgf_gt512x256_ge16x16,0,83474.31145798555,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.057426,9129814563.327915,0.000497,1
fft18-fp32_b64_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft18-fp32-batch64,1,fft18-fp32_b64_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,2435248.3666555374,fft18-fp32,4,6x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.283973,13066641371.794176,0.000617,1
fft18-fp32_b64_p7s11_t128x256_e16x8_rec_tx,fft18-fp32-batch64,2,fft18-fp32_b64_p7s11_t128x256_e16x8_rec_tx,0,3566171.2214231617,fft18-fp32,2,7x11,128x256,16x8,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,7,11,128,256,16,8,recurrence,tiled-transpose,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.077371,15572368141.527182,0.000672,1
fft18-fp32_b64_d3_11x4x3_t256x512x512_e8x16x8_tt_gf_gt256x512_ge8x16,fft18-fp32-batch64,3,fft18-fp32_b64_d3_11x4x3_t256x512x512_e8x16x8_tt_gf_gt256x512_ge8x16,0,4155165.725908614,fft18-fp32,3,11x4x3,256x512x512,8x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,3,256,512,8,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.491825,11246104734.581758,0.000612,1
fft18-fp32_b16_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,fft18-fp32-batch16,2,fft18-fp32_b16_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,0,3074219.4453818086,fft18-fp32,3,4x3x11,256x256x1024,16x8x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,256,1024,16,2,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.343921,12195558442.483797,0.000489,1
fft20-fp32_b16_p11s9_t256x128_e8x16_rec,fft20-fp32-batch16,2,fft20-fp32_b16_p11s9_t256x128_e8x16_rec,0,4072062.411390442,fft20-fp32,2,11x9,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,1.371382,12233803186.924183,0.001713,1
fft18-fp32_b2_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,fft18-fp32-batch2,1,fft18-fp32_b2_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,0,241041.00659803377,fft18-fp32,3,3x4x11,128x128x512,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,128,512,8,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.061583,8513468224.992345,0.000516,1
fft20-fp32_b8_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft20-fp32-batch8,3,fft20-fp32_b8_d4_8x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,1217624.1833277687,fft20-fp32,4,8x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.940708,8917335907.878994,0.001066,1
fft20-fp32_b2_p10s10_t128x128_e16x16_rec,fft20-fp32-batch2,3,fft20-fp32_b2_p10s10_t128x128_e16x16_rec,0,298317.9249153033,fft20-fp32,2,10x10,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,128,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.139182,15067687323.027582,0.001320,1
fft18-fp32_b64_d3_8x7x3_t256x256x256_e16x16x8_tt_gf_gt256x256_ge16x16,fft18-fp32-batch64,2,fft18-fp32_b64_d3_8x7x3_t256x256x256_e16x16x8_tt_gf_gt256x256_ge16x16,0,2435248.3666555374,fft18-fp32,3,8x7x3,256x256x256,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x10,256x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,3,256,256,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.114255,15056885139.328207,0.000610,1
fft18-fp32_b2_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft18-fp32-batch2,1,fft18-fp32_b2_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,83474.31145798555,fft18-fp32,4,6x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.057364,9139593208.456320,0.000497,1
fft20-fp32_b16_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt512x512_ge8x8,fft20-fp32-batch16,2,fft20-fp32_b16_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt512x512_ge8x8,0,4870496.733311075,fft20-fp32,3,10x3x7,512x512x512,16x8x16,recurrencexrecurrence,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,7,512,512,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.831775,20170383354.525894,0.001466,1
fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,fft20-fp32-batch8,2,fft20-fp32_b8_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,0,2435248.3666555374,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.413614,20281243111.557331,0.001485,1
fft18-fp32_b16_d3_4x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft18-fp32-batch16,1,fft18-fp32_b16_d3_4x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,1607201.65278427,fft18-fp32,3,4x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.326676,12839320107.398989,0.000521,1
fft18-fp32_b16_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,fft18-fp32-batch16,3,fft18-fp32_b16_d4_6x3x3x6_t512x512x512x512_e16x8x8x16_ttt_gff_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,4,6x3x3x6,512x512x512x512,16x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.367903,11400578751.735695,0.000550,1
fft20-fp32_b2_p11s9_t256x128_e8x16_rec,fft20-fp32-batch2,1,fft20-fp32_b2_p11s9_t256x128_e8x16_rec,0,509007.80142380524,fft20-fp32,2,11x9,256x128,8x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,11,9,256,128,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.171438,12232707941.304554,0.001485,1
fft20-fp32_b16_p8s12_t128x256_e16x16_rec_tx,fft20-fp32-batch16,3,fft20-fp32_b16_p8s12_t128x256_e16x16_rec_tx,0,2386543.3993224264,fft20-fp32,2,8x12,128x256,16x16,recurrence,tiled-transpose,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,8,12,128,256,16,16,recurrence,tiled-transpose,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,1.105469,15176553063.922747,0.001339,1
fft20-fp32_b2_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch2,2,fft20-fp32_b2_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,0,803600.826392135,fft20-fp32,3,4x5x11,128x128x512,16x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.208077,10078739921.282734,0.001468,1
fft20-fp32_b16_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,fft20-fp32-batch16,2,fft20-fp32_b16_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,0,4870496.733311075,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.829235,20232154728.477669,0.001466,1
fft18-fp32_b16_p10s8_t128x128_e16x16_rec,fft18-fp32-batch16,1,fft18-fp32_b16_p10s8_t128x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,10x8,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,8,128,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.224522,18681017311.353298,0.000671,1
fft18-fp32_b2_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,fft18-fp32-batch2,2,fft18-fp32_b2_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,0,166948.6229159711,fft18-fp32,4,3x6x3x6,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,6,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.025887,20253164520.658951,0.000553,1
fft18-fp32_b2_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch2,2,fft18-fp32_b2_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,0,93304.71145798556,fft18-fp32,3,5x3x10,128x128x128,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,5,10,128,128,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.039035,13431269434.634817,0.000501,1
fft18-fp32_b64_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_rrr_ffg_gt256x256_ge8x8,fft18-fp32-batch64,3,fft18-fp32_b64_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_rrr_ffg_gt256x256_ge8x8,0,4870496.733311075,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,0.809984,20713022291.302052,0.000666,1
fft20-fp32_b8_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch8,3,fft20-fp32_b8_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,3214403.30556854,fft20-fp32,3,6x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,6,11,128,512,16,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.739512,11343432318.810783,0.001510,1
fft20-fp32_b16_p10s10_t256x128_e16x16_rec,fft20-fp32-batch16,3,fft20-fp32_b16_p10s10_t256x128_e16x16_rec,0,2386543.3993224264,fft20-fp32,2,10x10,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,10,256,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.763494,21974248006.833157,0.001451,1
fft18-fp32_b2_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_ffg_gt512x512_ge16x16,fft18-fp32-batch2,1,fft18-fp32_b2_d4_3x3x3x9_t512x512x512x512_e8x8x8x16_ttt_ffg_gt512x512_ge16x16,0,83474.31145798555,fft18-fp32,4,3x3x3x9,512x512x512x512,8x8x8x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,9x9,512x512,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,9,512,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.047391,11063094673.004255,0.000754,1
