trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,4096,2,524,5,20,2.834336,0.089549,2.985472,45740421.124255,46.838191,11709547807.809227,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.846848,0.049254,2.731392,83160085.197987,85.155927,21288981810.684570,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.852416,0.049613,2.672320,82559343.191693,84.540767,21135191857.073452,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,4096,2,524,5,20,2.833376,0.107366,2.661952,38149738.439416,39.065332,9766333040.490410,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,4096,2,524,5,20,2.845312,0.089754,3.538464,45636053.511204,46.731319,11682829698.868155,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.836320,0.048179,3.226912,85015937.344806,87.056320,21764079960.270336,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.833376,0.048026,3.028704,85287845.394746,87.334754,21833688421.054855,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.868704,0.050330,3.664384,81383514.574194,83.336719,20834179730.993580,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,4096,2,524,5,20,2.863552,0.049254,2.682976,83160085.197987,85.155927,21288981810.684570,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,4096,2,524,5,20,2.837952,0.049203,2.695744,83246620.807892,85.244540,21311134926.820293,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,4096,2,524,5,20,2.832992,0.048435,2.674080,84566596.184429,86.596194,21649048623.213921,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,4096,2,524,5,20,2.830336,0.047565,2.952544,86114106.428235,88.180845,22045211245.628044,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,4096,2,524,5,20,2.839904,0.047411,3.794528,86393089.174090,88.466523,22116630828.567043,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.833184,0.426598,3.213248,9601536.248555,9.831973,2457993279.630176,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.845472,0.214835,2.697472,19065777.220301,19.523356,4880838968.397097,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.839232,0.128563,2.689376,31859817.929397,32.624454,8156113389.925740,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.841664,0.411494,3.264544,9953962.822854,10.192858,2548214482.650503,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.845216,0.216730,2.679712,18899126.241803,19.352705,4838176317.901565,0.000000,-1
