trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.535040,0.315331,5.111264,811846.450786,93.109046,13301292249.683151,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.544064,0.289485,5.107712,884329.681439,101.422003,14488857500.699337,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.549536,0.289526,5.114464,884204.608357,101.407658,14486808303.323812,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.568800,0.289423,5.110304,884517.448501,101.443537,14491933876.239107,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.563264,0.289454,5.109024,884423.555004,101.432769,14490395525.187162,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,256,7,1,0,0,14,16384,256,1,16384,20,100,5.579520,0.289587,5.110432,884016.974078,101.386139,14483734103.301310,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.559616,0.261673,5.103520,978320.479957,112.201619,16028802743.615101,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.548224,0.261233,5.102880,979969.408750,112.390732,16055818792.959179,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.578080,0.261315,5.106272,979662.171591,112.355495,16050785019.349102,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.564672,0.261734,5.099808,978090.780952,112.175275,16025039355.111940,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.556736,0.261560,5.115360,978741.726436,112.249931,16035704445.928608,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.570880,0.236728,5.109792,1081408.401273,124.024567,17717795246.453529,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.562208,0.236933,5.111968,1080473.715484,123.917369,17702481354.495182,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.577984,0.236800,5.103776,1081081.080755,123.987027,17712432427.082382,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.565376,0.236749,5.105632,1081314.948406,124.013849,17716264114.676151,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,512,7,1,0,0,14,16384,256,1,16384,20,100,5.539488,0.236943,5.118592,1080426.965851,123.912008,17701715408.506130,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.533024,0.259502,5.111264,986504.605197,113.140240,16162891451.548416,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.521920,0.259246,5.111712,987478.764964,113.251965,16178852085.168451,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.577152,0.258488,5.107360,990373.655261,113.583974,16226281967.790359,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.576032,0.258355,5.114528,990883.867296,113.642489,16234641281.773758,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.568288,0.258355,5.109248,990883.867296,113.642489,16234641281.773758,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.574272,0.227502,5.109568,1125264.447936,129.054329,18436332714.978298,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.572256,0.227922,5.112320,1123191.671111,128.816606,18402372339.478703,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.571776,0.228024,5.109792,1122687.343440,128.758766,18394109434.922977,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.558080,0.228024,5.110624,1122687.343440,128.758766,18394109434.922977,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-resident,0,named-barrier,1024,7,1,0,0,14,16384,256,1,16384,20,100,5.520928,0.227768,5.105888,1123949.049523,128.903469,18414781227.386307,0.000000,-1
