trial,variant,scan_roles,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.470720,1.604352,1.604748,0.000396,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.111392,2493.218450,328.233034,2614329029.328562,fused,shoup,-1
1,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.468768,1.872230,1.872585,0.000355,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.109152,2136.489308,321.281263,2240271412.839120,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,5.514432,0.611942,0.612397,0.000455,0,0,0,0,0,7,natural,natural,"",5.109760,6536.562807,355.994325,6854082881.402282,fused,shoup,-1
2,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.476256,0.945050,0.945434,0.000384,8,8,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.106336,4232.582150,346.992051,4438184060.817514,fused,shoup,-1
2,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.468320,2.179891,2.180260,0.000369,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.107648,1834.954041,313.581393,1924088768.372655,fused,shoup,-1
2,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.467936,1.318246,1.318623,0.000377,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.114656,3034.334179,336.110774,3181729995.738205,fused,shoup,-1
2,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.465760,1.633075,1.633531,0.000456,10,7,3,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.120000,2449.366815,327.363445,2568347257.026400,fused,shoup,-1
2,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.484320,1.609830,1.610281,0.000451,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.118080,2484.733643,327.540485,2605432064.679552,fused,shoup,-1
2,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.464704,1.874227,1.874620,0.000393,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.113120,2134.213009,321.232214,2237884540.195852,fused,shoup,-1
1,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.636703,2.033203,2.033608,0.000405,0,0,0,0,0,7,natural,natural,"",20.177216,7869.356388,364.904222,8251618243.996159,fused,shoup,-1
1,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.651360,3.177421,3.177780,0.000359,8,8,4,16,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.171072,5035.530618,355.556722,5280136553.481039,fused,shoup,-1
1,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.639105,6.201498,6.201807,0.000310,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.167168,2580.021980,333.279383,2705349127.658850,fused,shoup,-1
1,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.623520,5.567283,5.567572,0.000289,8,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.154465,2873.933220,337.942961,3013537400.078232,fused,shoup,-1
1,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.639776,7.204096,7.204375,0.000279,10,7,3,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.155169,2220.958646,326.537003,2328843932.823518,fused,shoup,-1
1,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.633535,7.377254,7.377556,0.000301,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.155392,2168.828530,325.426940,2274181544.319441,fused,shoup,-1
1,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.619776,9.265869,9.266148,0.000279,14,5,1,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.157312,1726.767317,313.461462,1810646766.685110,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.582624,1.838080,1.838452,0.000372,0,0,0,0,0,7,natural,natural,"",20.163073,8704.735146,367.109073,9127576360.525595,fused,shoup,-1
2,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.626080,3.097907,3.098227,0.000319,8,8,4,16,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.156223,5164.776872,356.504569,5415661073.590197,fused,shoup,-1
2,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.621504,6.198221,6.198462,0.000241,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.157921,2581.385965,333.488646,2706779369.644341,fused,shoup,-1
2,resident-quarter,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.623713,5.607577,5.607883,0.000306,8,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.159679,2853.282100,337.617066,2991883130.786870,fused,shoup,-1
2,resident-quarter,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.621311,7.124122,7.124418,0.000296,10,7,3,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.153152,2245.890897,327.207830,2354987293.405797,fused,shoup,-1
2,resident-quarter,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.626911,7.362457,7.362820,0.000363,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.160255,2173.187484,325.536571,2278752238.886149,fused,shoup,-1
2,resident-quarter,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident-quarter","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter+appt-online-register-tail-grouped-writer-final-resident-quarter","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.621857,9.226649,9.226894,0.000245,14,5,1,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.156223,1734.107313,313.696401,1818343310.006788,fused,shoup,-1
